年月日,開盤價(元),收盤價(元)
2018/1/2,59.0572,60.2785
2018/1/3,60.7147,64.9891
2018/1/4,64.5529,63.8551
2018/1/5,64.9891,64.204
2018/1/8,64.6402,62.721
2018/1/9,62.9827,60.0168
2018/1/10,60.0168,58.7955
2018/1/11,58.621,59.2317
2018/1/12,59.5806,59.7551
2018/1/15,59.3189,62.5466
2018/1/16,63.2444,62.1976
2018/1/17,62.1976,63.07
2018/1/18,64.0295,61.1508
2018/1/19,61.587,61.7615
2018/1/22,62.2849,62.3721
2018/1/23,62.4593,61.2381
2018/1/24,60.3657,59.9296
2018/1/25,59.8423,60.8019
2018/1/26,60.8019,60.7147
2018/1/29,60.8019,60.8891
2018/1/30,62.8083,62.4593
2018/1/31,62.8083,63.2444
2018/2/1,63.6806,64.4657
2018/2/2,64.5529,63.7678
2018/2/5,61.0636,63.2444
2018/2/6,61.0636,56.9636
2018/2/7,59.5806,58.1849
2018/2/8,58.621,55.8296
2018/2/9,50.77,55.0445
2018/2/12,56.4402,55.1317
2018/2/21,56.7019,59.1444
2018/2/22,59.1444,59.3189
2018/2/23,59.7551,59.4934
2018/2/26,60.104,59.1444
2018/2/27,59.7551,59.2317
2018/3/1,58.3593,58.7083
2018/3/2,58.0104,57.5742
2018/3/5,57.8359,55.3934
2018/3/6,56.1785,54.9572
2018/3/7,54.9572,54.0849
2018/3/8,54.5211,56.004
2018/3/9,56.7019,56.2657
2018/3/12,56.9636,58.2721
2018/3/13,58.4466,58.97
2018/3/14,58.8827,58.7083
2018/3/15,59.3189,58.7083
2018/3/16,59.3189,57.2253
2018/3/19,56.8764,55.4806
2018/3/20,54.6083,56.6147
2018/3/21,56.8764,57.3998
2018/3/22,57.8359,56.004
2018/3/23,54.2594,55.1317
2018/3/26,54.9572,54.6083
2018/3/27,54.9572,54.4338
2018/3/28,54.3466,54.7828
2018/3/29,54.7828,53.9977
2018/3/30,54.4338,53.2126
2018/3/31,53.387,52.8636
2018/4/2,53.2125,52.9508
2018/4/3,52.6019,52.0785
2018/4/9,55.5678,57.2253
2018/4/10,59.3189,56.8763
2018/4/11,57.3125,57.2253
2018/4/12,59.3189,59.4061
2018/4/13,60.6274,60.6274
2018/4/16,61.1508,64.4657
2018/4/17,65.338,61.9359
2018/4/18,63.6806,63.3316
2018/4/19,64.0295,62.8082
2018/4/20,61.7614,60.0168
2018/4/23,60.0168,56.7891
2018/4/24,53.5615,53.9976
2018/4/25,53.1253,54.521
2018/4/26,54.9572,52.0785
2018/4/27,53.2125,53.2125
2018/4/30,53.7359,54.2593
2018/5/2,55.1317,55.2189
2018/5/3,55.3061,54.521
2018/5/4,56.3529,55.8295
2018/5/7,57.2253,56.3529
2018/5/8,56.7019,58.5338
2018/5/9,59.6678,58.621
2018/5/10,59.3189,59.8423
2018/5/11,61.0636,58.8827
2018/5/14,59.5806,59.3189
2018/5/15,59.6678,57.3125
2018/5/16,56.6146,55.3061
2018/5/17,55.7423,55.4806
2018/5/18,55.5678,55.2189
2018/5/21,55.6551,56.5274
2018/5/22,56.7019,56.004
2018/5/23,56.2657,55.4806
2018/5/24,55.6551,56.1785
2018/5/25,56.2657,57.8359
