年月日,開盤價(元),收盤價(元)
2022/1/3,26.0798,25.9012
2022/1/4,25.9458,25.9905
2022/1/5,25.9458,25.9458
2022/1/6,25.9458,25.8565
2022/1/7,25.9012,25.9458
2022/1/10,26.1245,25.9905
2022/1/11,26.1245,26.2138
2022/1/12,26.3031,26.571
2022/1/13,26.6157,26.7943
2022/1/14,26.705,26.6603
2022/1/17,26.705,26.9283
2022/1/18,26.9283,26.7943
2022/1/19,26.9729,27.6428
2022/1/20,27.6875,28.134
2022/1/21,28.0447,27.9108
2022/1/24,27.7321,28.0894
2022/1/25,27.8661,28.2234
2022/1/26,28.1787,28.0001
2022/2/7,28.0001,28.2234
2022/2/8,28.3127,28.5806
2022/2/9,28.7146,28.5806
2022/2/10,27.2409,27.5088
2022/2/11,27.4195,27.6875
2022/2/14,27.4642,27.0623
2022/2/15,27.0623,27.3749
2022/2/16,27.3749,27.1516
2022/2/17,27.1516,27.3302
2022/2/18,27.1516,27.0623
2022/2/21,26.9283,27.0623
2022/2/22,27.0623,27.0176
2022/2/23,26.9729,26.7943
2022/2/24,26.705,26.1245
2022/2/25,26.1691,26.2584
2022/3/1,25.9012,26.2138
2022/3/2,26.0798,26.2138
2022/3/3,26.3031,26.3477
2022/3/4,26.2584,26.3477
2022/3/7,26.1691,25.8119
2022/3/8,25.8119,25.8565
2022/3/9,25.9012,25.7225
2022/3/10,25.9012,26.3031
2022/3/11,26.3031,26.3477
2022/3/14,26.3477,26.4817
2022/3/15,26.4817,26.2138
2022/3/16,26.2138,26.3477
2022/3/17,26.571,26.4371
2022/3/18,26.4371,26.571
2022/3/21,26.705,26.839
2022/3/22,26.839,26.7943
2022/3/23,26.8836,26.6157
2022/3/24,26.571,26.5264
2022/3/25,26.5264,26.6603
2022/3/28,26.6157,26.7497
2022/3/29,26.7497,26.6157
2022/3/30,26.7497,26.6603
2022/3/31,26.7497,26.571
2022/4/1,26.571,26.705
2022/4/6,26.705,26.6157
2022/4/7,26.571,26.1245
2022/4/8,26.1691,26.0351
2022/4/11,26.1691,25.9458
2022/4/12,25.9458,25.9012
2022/4/13,26.1691,26.2584
2022/4/14,26.3477,26.3477
2022/4/15,26.3031,26.2584
2022/4/18,26.1245,26.2138
2022/4/19,26.2138,26.1245
2022/4/20,26.2138,26.0351
2022/4/21,26.3031,26.1691
2022/4/22,26.0798,25.9905
2022/4/25,25.8565,25.5439
2022/4/26,25.6332,25.7672
2022/4/27,25.5439,25.2313
2022/4/28,25.2313,25.3653
2022/4/29,25.4546,25.4546
2022/5/3,25.4546,25.5886
2022/5/4,25.5886,25.7225
2022/5/5,25.8565,26.0351
2022/5/6,25.7225,25.9458
2022/5/9,25.142,24.7401
2022/5/10,24.3828,24.4721
2022/5/11,24.3828,24.3828
2022/5/12,24.2935,24.1149
2022/5/13,24.2489,24.2489
2022/5/16,24.2489,24.6508
2022/5/17,24.9187,24.8741
2022/5/18,24.7847,24.8741
2022/5/19,24.7847,25.0527
2022/5/20,25.008,24.8294
2022/5/23,24.6061,24.6508
2022/5/24,24.5615,24.3828
2022/5/25,24.4275,24.3382
2022/5/26,24.5168,24.4275
2022/5/27,24.5615,24.6954
2022/5/30,24.9634,25.1867
2022/5/31,25.1867,25.3653
2022/6/1,25.5886,25.5439
2022/6/2,25.4099,25.7225
2022/6/6,25.7225,25.4993
2022/6/7,25.4993,25.4993
2022/6/8,25.5439,25.5886
2022/6/9,25.5886,25.6779
2022/6/10,25.4546,25.7225
2022/6/13,25.2313,25.4099
2022/6/14,25.4099,25.7225
2022/6/15,25.5886,25.8119
2022/6/16,25.9012,25.7672
2022/6/17,25.6332,25.8565
2022/6/20,25.4099,25.1867
2022/6/21,25.5439,25.6779
2022/6/22,25.8119,25.4993
2022/6/23,25.8119,25.142
2022/6/24,25.5439,25.6332
2022/6/27,25.6779,25.4099
2022/6/28,25.5439,25.276
2022/6/29,25.0973,24.6954
2022/6/30,24.6508,23.8469
2022/7/1,23.8469,23.5343
2022/7/4,23.579,23.4897
2022/7/5,23.579,23.445
2022/7/6,23.1134,22.8209
2022/7/7,22.8209,23.0159
2022/7/8,23.406,23.4548
2022/7/11,23.8449,23.8449
2022/7/12,23.6498,23.3572
2022/7/13,23.6986,23.3572
2022/7/14,23.406,23.6986
2022/7/15,23.6498,23.8449
2022/7/18,23.7961,23.8936
2022/7/19,23.8936,24.0399
2022/7/20,24.235,24.2837
2022/7/21,24.6251,24.4788
2022/7/22,24.3325,24.4788
2022/7/25,24.43,24.5763
2022/7/26,24.5763,24.7714
2022/7/27,24.7226,25.3565
2022/7/28,25.454,25.6978
2022/7/29,25.7954,25.8441
2022/8/1,25.7954,25.6491
2022/8/2,25.4053,25.7466
2022/8/3,25.6491,26.1855
2022/8/4,26.0392,26.0392
2022/8/5,26.3318,26.6731
2022/8/8,26.6731,26.9657
2022/8/9,26.9657,27.307
2022/8/10,27.307,27.4533
2022/8/11,27.5021,27.6971
2022/8/12,27.7946,27.9409
2022/8/15,27.9409,27.2095
2022/8/16,27.2095,27.5021
2022/8/17,27.5021,27.6483
2022/8/18,27.5508,27.6483
2022/8/19,27.5996,27.7946
2022/8/22,27.4045,27.5021
2022/8/23,27.3558,27.4533
2022/8/24,27.4533,27.1607
2022/8/25,27.2095,27.2582
2022/8/26,27.3558,27.3558
2022/8/29,26.9169,26.6731
2022/8/30,26.6731,26.8194
2022/8/31,26.9169,27.0144
2022/9/1,26.8194,26.7706
2022/9/2,26.6731,26.6243
2022/9/5,26.6243,26.478
2022/9/6,26.7219,26.283
2022/9/7,26.2342,26.0879
2022/9/8,26.0879,26.5268
2022/9/12,26.9169,26.7219
2022/9/13,26.7706,26.9657
2022/9/14,26.4293,26.7219
2022/9/15,26.5268,26.6731
2022/9/16,26.7219,26.6731
2022/9/19,26.6731,26.8681
2022/9/20,26.8681,27.112
2022/9/21,27.112,26.7219
2022/9/22,26.6243,26.5756
2022/9/23,26.5268,26.5756
2022/9/26,26.478,26.283
2022/9/27,26.1855,26.1855
2022/9/28,26.1855,26.1855
2022/9/29,26.283,26.6731
2022/9/30,26.5268,25.8929
2022/10/3,25.8441,26.0879
2022/10/4,26.3318,26.4293
2022/10/5,26.478,26.4293
2022/10/6,26.5268,26.3318
2022/10/7,26.3318,26.1367
2022/10/11,25.9904,25.6491
2022/10/12,25.6978,25.8441
2022/10/13,25.7466,25.8441
2022/10/14,25.9417,25.8929
2022/10/17,25.6978,25.9417
2022/10/18,26.0392,25.5516
2022/10/19,25.5516,25.5516
2022/10/20,25.3077,25.6978
2022/10/21,25.6491,25.454
2022/10/24,25.6003,25.5028
2022/10/25,25.5516,25.3077
2022/10/26,25.3077,25.2102
2022/10/27,25.1615,25.3565
2022/10/28,25.4053,25.1615
2022/10/31,25.259,25.4053
2022/11/1,25.4053,25.5516
2022/11/2,25.5516,25.3077
2022/11/3,25.2102,25.1615
2022/11/4,25.0639,24.7226
2022/11/7,25.259,26.1367
2022/11/8,26.283,26.5756
2022/11/9,26.5756,26.6731
2022/11/10,26.3805,26.5268
2022/11/11,26.8194,26.8194
2022/11/14,26.8681,26.8194
2022/11/15,26.8194,26.8681
2022/11/16,26.7706,27.0144
2022/11/17,26.9657,27.2582
2022/11/18,27.2095,26.9657
2022/11/21,26.9657,26.6731
2022/11/22,26.7219,26.7219
2022/11/23,26.7219,26.8194
2022/11/24,26.9657,26.6731
2022/11/25,26.6731,26.5756
2022/11/28,26.3805,26.4293
2022/11/29,26.7706,26.9657
2022/11/30,27.0144,26.9657
2022/12/1,27.2095,26.8194
2022/12/2,26.8194,26.9169
2022/12/5,26.8681,26.6731
2022/12/6,26.6731,26.8194
2022/12/7,26.7219,26.6243
2022/12/8,26.7219,27.112
2022/12/9,27.4045,27.6971
2022/12/12,27.6971,27.7946
2022/12/13,27.8434,28.1847
2022/12/14,28.2823,28.4285
2022/12/15,28.3798,28.5748
2022/12/16,28.0872,29.2575
2022/12/19,29.0625,29.7451
2022/12/20,29.6964,29.355
2022/12/21,29.355,29.3063
2022/12/22,29.355,29.4038
2022/12/23,29.2575,29.16
2022/12/26,29.2087,28.9162
2022/12/27,28.9162,28.9649
2022/12/28,28.7699,28.5748
2022/12/29,28.331,28.7211
2022/12/30,28.6724,28.6724
2023/1/3,28.5748,28.4773
2023/1/4,28.4773,28.6724
2023/1/5,28.7211,28.7699
2023/1/6,28.7699,28.5748
2023/1/9,28.9649,29.2575
2023/1/10,29.4038,29.4038
2023/1/11,29.4038,29.5501
2023/1/12,29.5501,29.355
2023/1/13,29.4038,29.4526
2023/1/16,29.4526,29.355
2023/1/17,29.355,29.4526
2023/1/30,29.8427,30.4278
2023/1/31,30.4278,30.7204
2023/2/1,30.7204,30.6229
2023/2/2,30.7204,31.013
2023/2/3,31.1105,31.1592
2023/2/6,30.9642,31.1592
2023/2/7,31.1592,31.1592
2023/2/8,31.1592,31.1105
2023/2/9,30.7204,31.013
2023/2/10,30.9642,30.4278
2023/2/13,30.4278,30.9154
2023/2/14,31.0617,30.9642
2023/2/15,31.013,31.013
2023/2/16,31.013,30.7204
2023/2/17,30.7204,30.8667
2023/2/20,30.9154,30.9154
2023/2/21,30.9154,30.9642
2023/2/22,30.7691,30.9642
2023/2/23,30.9642,31.4031
2023/2/24,31.5006,32.3295
2023/3/1,31.5006,31.7444
2023/3/2,31.6956,31.5493
2023/3/3,31.6956,31.8419
2023/3/6,31.8907,32.037
2023/3/7,32.0857,32.3295
2023/3/8,32.3295,32.9635
2023/3/9,32.9635,33.1097
2023/3/10,32.7196,32.7684
2023/3/13,32.5734,32.8172
2023/3/14,32.7684,32.7196
2023/3/15,33.1585,33.6461
2023/3/16,33.7437,33.6949
2023/3/17,33.9387,34.085
2023/3/20,34.1338,35.0115
2023/3/21,36.0843,36.6206
2023/3/22,37.4984,37.2546
2023/3/23,37.2546,38.6687
2023/3/24,39.2051,39.01
2023/3/27,39.01,40.1803
2023/3/28,39.4976,38.4249
2023/3/29,38.9125,38.5711
2023/3/30,39.3026,40.5704
2023/3/31,40.3754,40.8142
2023/4/6,40.3754,40.3754
2023/4/7,40.4729,39.5952
2023/4/10,40.2778,42.3259
2023/4/11,42.4721,42.3746
2023/4/12,42.716,44.0325
2023/4/13,44.1301,43.3499
2023/4/14,43.6912,42.8622
2023/4/17,43.1548,43.1061
2023/4/18,43.5449,42.3746
2023/4/19,43.2036,44.5202
2023/4/20,44.6177,44.6665
2023/4/21,43.74,43.3986
2023/4/24,43.4962,45.0566
2023/4/25,44.4714,42.6184
2023/4/26,42.7647,43.8863
2023/4/27,43.8863,44.8615
2023/4/28,45.2516,45.3491
2023/5/2,45.8368,48.86
