年月日,開盤價(元),收盤價(元)
2022/1/3,81.9617,80.5856
2022/1/4,80.5856,80.4136
2022/1/5,79.8976,80.4136
2022/1/6,80.1556,80.2416
2022/1/7,80.4996,79.9836
2022/1/10,80.4136,79.5536
2022/1/11,79.2096,79.2096
2022/1/12,79.5536,79.0376
2022/1/13,79.4676,79.2956
2022/1/14,79.2956,79.5536
2022/1/17,79.2096,79.0376
2022/1/18,79.2956,80.3276
2022/1/19,79.8976,80.3276
2022/1/20,80.0696,79.8116
2022/1/21,79.5536,79.8976
2022/1/24,79.2956,80.8436
2022/1/25,79.4676,79.9836
2022/1/26,79.9836,79.8976
2022/2/7,79.8976,80.5856
2022/2/8,80.9296,81.0156
2022/2/9,81.3597,82.3057
2022/2/10,82.3917,81.7037
2022/2/11,80.7576,80.6716
2022/2/14,79.8976,79.6396
2022/2/15,79.3816,79.4676
2022/2/16,79.7256,80.3276
2022/2/17,80.6716,80.1556
2022/2/18,79.8116,81.1016
2022/2/21,80.3276,81.4457
2022/2/22,81.1877,81.5317
2022/2/23,81.5317,81.1016
2022/2/24,80.4136,79.0376
2022/2/25,79.6396,79.8976
2022/3/1,80.8436,80.6716
2022/3/2,80.3276,80.1556
2022/3/3,80.5856,80.4996
2022/3/4,79.6396,79.8976
2022/3/7,78.7795,78.1775
2022/3/8,76.8015,77.0595
2022/3/9,77.3175,76.6294
2022/3/10,78.3495,79.6396
2022/3/11,79.7256,79.1236
2022/3/14,79.1236,79.1236
2022/3/15,79.1236,78.2635
2022/3/16,78.2635,79.1236
2022/3/17,80.3276,79.4676
2022/3/18,79.4676,79.5536
2022/3/21,79.5536,79.1236
2022/3/22,79.1236,78.6075
2022/3/23,78.6075,79.7256
2022/3/24,79.0376,78.9516
2022/3/25,78.3495,78.6935
2022/3/28,77.9195,78.9516
2022/3/29,78.2635,78.5215
2022/3/30,77.4035,77.0595
2022/3/31,76.8015,75.9414
2022/4/1,74.9954,74.3933
2022/4/6,74.0493,74.8234
2022/4/7,74.1353,73.9633
2022/4/8,73.9633,73.8773
2022/4/11,73.8773,73.6193
2022/4/12,73.5333,73.7053
2022/4/13,74.6514,75.4254
2022/4/14,74.6514,73.6193
2022/4/15,73.3613,73.8773
2022/4/18,73.3613,73.2753
