年月日,開盤價(元),收盤價(元)
2018/1/2,19.1876,19.3139
2018/1/3,19.3139,19.5243
2018/1/4,19.4822,19.8188
2018/1/5,19.9451,19.9451
2018/1/8,19.8609,19.8609
2018/1/9,19.8188,19.7347
2018/1/10,19.9871,19.8609
2018/1/11,19.7767,19.8609
2018/1/12,19.8609,19.903
2018/1/15,19.903,19.9871
2018/1/16,19.8609,20.1554
2018/1/17,20.1554,20.2396
2018/1/18,20.0713,20.1134
2018/1/19,20.0713,20.0292
2018/1/22,20.0292,19.903
2018/1/23,19.8609,19.8188
2018/1/24,19.8188,19.9451
2018/1/25,19.9451,20.2396
2018/1/26,20.2396,20.1975
2018/1/29,20.3238,20.2396
2018/1/30,20.2396,20.2817
2018/1/31,20.3658,20.3238
2018/2/1,20.5341,20.3238
2018/2/2,20.45,20.3238
2018/2/5,20.1975,20.1554
2018/2/6,19.7767,19.6926
2018/2/7,19.6926,19.7767
2018/2/8,19.8609,19.8188
2018/2/9,19.356,19.6926
2018/2/12,19.7767,19.8188
2018/2/21,19.8188,19.9451
2018/2/22,19.903,19.9451
2018/2/23,20.1134,20.0292
2018/2/26,20.3658,19.9451
2018/2/27,20.1134,19.903
2018/3/1,20.0292,19.9871
2018/3/2,19.6926,19.903
2018/3/5,19.903,19.7347
2018/3/6,19.7347,19.8609
2018/3/7,19.7767,19.7767
2018/3/8,19.7767,19.6505
2018/3/9,19.6505,19.6926
2018/3/12,19.6926,19.6926
2018/3/13,19.6926,20.1134
2018/3/14,19.8188,19.9451
2018/3/15,19.9451,19.903
2018/3/16,19.6505,19.6084
2018/3/19,19.5663,19.8609
2018/3/20,19.8188,19.7767
2018/3/21,19.7347,19.7347
2018/3/22,19.7347,19.7347
2018/3/23,19.6084,19.5663
2018/3/26,19.5663,19.6084
2018/3/27,19.6084,19.6926
2018/3/28,19.6505,19.6505
2018/3/29,19.6505,19.6926
2018/3/30,19.5243,19.6926
2018/3/31,19.8609,19.7767
2018/4/2,19.6084,19.6926
2018/4/3,19.7347,19.7767
2018/4/9,19.7767,19.7347
2018/4/10,19.7767,19.7347
2018/4/11,19.7767,19.8609
2018/4/12,19.8609,19.6505
2018/4/13,19.8609,19.6926
2018/4/16,19.6084,19.5663
2018/4/17,19.5663,19.6084
2018/4/18,19.5663,19.5243
2018/4/19,19.4401,19.6084
2018/4/20,19.4401,19.4401
2018/4/23,19.4401,19.2297
2018/4/24,19.2718,19.2718
2018/4/25,19.2297,19.1876
2018/4/26,19.356,19.1876
2018/4/27,19.1876,19.3139
2018/4/30,19.1876,19.356
2018/5/2,19.356,19.356
2018/5/3,19.1876,19.2297
2018/5/4,19.356,19.356
2018/5/7,19.356,19.1876
2018/5/8,19.356,19.1876
2018/5/9,19.3139,19.1876
2018/5/10,19.2297,19.356
2018/5/11,19.356,19.1876
2018/5/14,19.2297,19.1035
2018/5/15,19.0614,19.1876
2018/5/16,19.1876,19.1035
2018/5/17,19.1035,19.1035
2018/5/18,19.1876,19.0193
2018/5/21,19.1876,19.1876
2018/5/22,19.1456,19.1456
