年月日,開盤價(元),收盤價(元)
2018/1/2,12.923,13.0456
2018/1/3,13.1274,13.1274
2018/1/4,13.1274,13.0865
2018/1/5,13.1683,13.2501
2018/1/8,13.291,13.1274
2018/1/9,13.1274,13.2092
2018/1/10,13.2092,13.1274
2018/1/11,13.2501,13.1683
2018/1/12,13.2092,13.1274
2018/1/15,13.1274,13.0456
2018/1/16,13.0456,13.0047
2018/1/17,13.0456,13.1683
2018/1/18,13.2501,13.1683
2018/1/19,13.2092,13.0456
2018/1/22,13.0047,12.8821
2018/1/23,12.8412,12.8412
2018/1/24,12.8412,12.8412
2018/1/25,12.8412,12.7594
2018/1/26,12.8003,12.6776
2018/1/29,12.6776,12.6367
2018/1/30,12.6367,12.7185
2018/1/31,12.5958,12.6367
2018/2/1,12.6367,12.7594
2018/2/2,12.7594,12.6367
2018/2/5,12.514,12.4322
2018/2/6,12.2277,11.9006
2018/2/7,12.1459,12.1459
2018/2/8,12.1868,12.2686
2018/2/9,11.9415,12.0642
2018/2/12,12.1459,12.0642
2018/2/21,12.1459,12.2686
2018/2/22,12.2277,12.3504
2018/2/23,12.3504,12.2277
2018/2/26,12.2686,12.3504
2018/2/27,12.3913,12.2686
2018/3/1,12.1868,12.3095
2018/3/2,12.2686,12.1459
2018/3/5,12.1459,12.0233
2018/3/6,12.2277,12.105
2018/3/7,12.105,12.1459
2018/3/8,12.1459,12.105
2018/3/9,12.1459,12.1459
2018/3/12,12.2686,12.3095
2018/3/13,12.3095,12.3095
2018/3/14,12.3095,12.3095
2018/3/15,12.2686,12.2686
2018/3/16,12.2277,12.4322
2018/3/19,12.4322,12.3095
2018/3/20,12.2686,12.3095
2018/3/21,12.3504,12.2277
2018/3/22,12.2277,12.2277
2018/3/23,12.0642,12.0642
2018/3/26,12.0642,12.1459
2018/3/27,12.1868,12.2686
2018/3/28,12.2277,12.1868
2018/3/29,12.1868,12.2277
2018/3/30,12.1868,12.1868
2018/3/31,12.2277,12.3095
2018/4/2,12.3504,12.2686
2018/4/3,12.1868,12.2277
2018/4/9,12.2686,12.3913
2018/4/10,12.3504,12.4731
2018/4/11,12.514,12.4322
2018/4/12,12.4731,12.514
2018/4/13,12.514,12.5549
2018/4/16,12.514,12.5549
2018/4/17,12.6367,12.3913
