年月日,開盤價(元),收盤價(元)
2018/1/2,22.0273,22.2195
2018/1/3,22.2964,22.604
2018/1/4,22.7577,22.8346
2018/1/5,22.8346,22.7577
2018/1/8,22.7577,22.873
2018/1/9,22.9115,22.873
2018/1/10,22.873,22.7193
2018/1/11,22.7193,22.5271
2018/1/12,22.5271,22.4502
2018/1/15,22.4886,22.5655
2018/1/16,22.5655,22.6808
2018/1/17,22.5271,22.6808
2018/1/18,22.6424,22.6808
2018/1/19,22.6808,22.6808
2018/1/22,22.6808,22.6808
2018/1/23,22.6808,22.7193
2018/1/24,22.7577,22.8346
2018/1/25,22.9499,22.8346
2018/1/26,22.8346,22.9115
2018/1/29,22.9115,22.8346
2018/1/30,22.8346,22.7962
2018/1/31,22.7577,22.5271
2018/2/1,22.5271,22.5271
2018/2/2,22.5271,22.3733
2018/2/5,22.1426,22.5655
2018/2/6,22.258,21.6813
2018/2/7,21.912,22.1811
2018/2/8,22.4117,22.604
2018/2/9,21.912,22.3733
2018/2/12,22.3733,22.5655
2018/2/21,22.7962,23.1421
2018/2/22,23.1421,23.0268
2018/2/23,23.0653,23.0268
2018/2/26,23.2959,23.0653
2018/2/27,23.219,23.0268
2018/3/1,22.873,23.0268
2018/3/2,22.9115,22.8346
2018/3/5,22.8346,22.6808
2018/3/6,22.7193,22.5655
2018/3/7,22.5655,22.4886
2018/3/8,22.6424,22.7193
2018/3/9,22.8346,22.6808
2018/3/12,22.7193,22.8346
2018/3/13,22.9115,22.9884
2018/3/14,22.9884,22.9499
2018/3/15,22.9115,23.0653
2018/3/16,22.9499,22.9884
2018/3/19,22.9884,22.9115
2018/3/20,22.8346,22.873
2018/3/21,22.873,22.873
2018/3/22,22.8346,22.7577
2018/3/23,22.604,22.5655
2018/3/26,22.6424,22.7962
2018/3/27,22.8346,22.7193
2018/3/28,22.9115,22.7962
2018/3/29,22.7962,23.1037
2018/3/30,23.1421,23.4112
2018/3/31,23.4112,23.6803
2018/4/2,23.8341,23.8725
2018/4/3,23.7188,23.6034
2018/4/9,23.6034,23.7188
2018/4/10,23.9879,23.8725
2018/4/11,23.9494,24.1032
2018/4/12,24.1801,24.2954
2018/4/13,24.3723,24.6029
2018/4/16,24.7567,24.4876
2018/4/17,24.5261,24.1416
2018/4/18,24.1416,24.1032
2018/4/19,24.1032,24.5261
2018/4/20,24.4876,24.5645
2018/4/23,24.6798,24.6029
2018/4/24,24.6414,24.1801
2018/4/25,23.9879,24.257
2018/4/26,24.2954,24.1032
2018/4/27,24.1032,24.2185
2018/4/30,24.2185,24.6414
2018/5/2,24.6414,24.872
2018/5/3,24.7183,24.5645
2018/5/4,24.5645,24.4107
2018/5/7,24.3723,24.6029
2018/5/8,24.6414,24.4492
2018/5/9,24.4492,24.257
2018/5/10,24.1801,24.2954
2018/5/11,24.2954,24.2954
2018/5/14,24.2954,23.8341
2018/5/15,23.7957,23.6803
2018/5/16,23.7957,23.6803
2018/5/17,23.6803,23.8341
2018/5/18,23.8341,23.9494
2018/5/21,23.9879,23.911
2018/5/22,24.0648,23.8341
2018/5/23,23.9494,23.6034
2018/5/24,23.6419,23.7188
2018/5/25,23.7188,23.7188
2018/5/28,23.7188,23.6803
2018/5/29,23.8341,23.7957
2018/5/30,23.7572,23.7957
2018/5/31,23.8341,23.8341
2018/6/1,23.8341,24.0648
2018/6/4,24.6029,24.3338
2018/6/5,24.3338,24.2185
2018/6/6,24.3723,24.4492
2018/6/7,24.4492,24.4876
2018/6/8,24.4876,24.3723
2018/6/11,24.3723,24.2185
2018/6/12,24.3723,24.2954
2018/6/13,24.2954,24.257
2018/6/14,24.2954,24.1416
2018/6/15,24.1801,24.1032
2018/6/19,24.0648,23.9494
2018/6/20,24.0263,24.0648
2018/6/21,24.1416,24.5261
2018/6/22,24.4876,24.4492
2018/6/25,24.5645,24.4107
2018/6/26,24.2954,24.3338
2018/6/27,24.3338,24.4492
2018/6/28,24.4107,24.5261
2018/6/29,24.4876,24.9105
2018/7/2,24.9874,24.4876
2018/7/3,24.4107,23.7572
2018/7/4,23.6803,23.911
2018/7/5,23.911,23.4881
2018/7/6,23.6803,23.7572
2018/7/9,23.9879,23.9879
2018/7/10,24.2185,24.3338
2018/7/11,24.3338,24.1416
2018/7/12,24.1032,24.2185
2018/7/13,24.3338,24.4492
2018/7/16,24.4492,24.6029
2018/7/17,24.5645,24.6029
2018/7/18,24.6029,24.6414
2018/7/19,24.7183,24.6414
2018/7/20,24.6414,24.6798
2018/7/23,24.6798,24.5645
2018/7/24,24.6029,24.5645
2018/7/25,24.4876,24.4876
2018/7/26,24.6585,24.6585
2018/7/27,24.6178,24.6585
2018/7/30,24.6585,25.0247
2018/7/31,24.862,24.9841
2018/8/1,24.9027,24.9434
2018/8/2,24.9027,24.6585
2018/8/3,24.8213,24.6992
2018/8/6,24.7806,24.7399
2018/8/7,25.1468,24.9434
2018/8/8,24.9434,25.0247
2018/8/9,24.9841,24.7806
2018/8/10,24.8213,24.6585
2018/8/13,24.6178,24.3737
2018/8/14,24.2923,24.2923
2018/8/15,24.4144,24.2923
2018/8/16,24.2516,24.333
2018/8/17,24.3737,24.333
2018/8/20,24.333,24.2109
2018/8/21,24.2516,24.333
2018/8/22,24.333,24.333
2018/8/23,24.333,24.333
2018/8/24,24.3737,24.4958
2018/8/27,24.5365,24.4144
2018/8/28,24.4144,24.4551
2018/8/29,24.4958,24.4144
2018/8/30,24.4144,24.4958
2018/8/31,24.4144,24.4551
2018/9/3,24.4551,24.4144
2018/9/4,24.5771,24.4551
2018/9/5,24.4144,24.4144
2018/9/6,24.2923,24.3737
2018/9/7,24.333,23.8854
2018/9/10,23.682,22.7461
2018/9/11,22.7868,22.5426
2018/9/12,22.5426,22.5426
2018/9/13,22.5019,22.4612
2018/9/14,22.5426,22.4612
2018/9/17,22.4612,22.3799
2018/9/18,22.7868,22.5019
2018/9/19,22.4612,22.5833
2018/9/20,22.5833,22.5833
2018/9/21,22.5833,22.5019
2018/9/25,22.5426,22.5426
2018/9/26,22.624,21.9729
2018/9/27,21.9729,21.566
2018/9/28,21.566,21.4033
2018/10/1,21.4033,21.3626
2018/10/2,21.4847,21.1184
2018/10/3,21.1184,20.6302
2018/10/4,20.6302,20.2232
2018/10/5,20.2232,20.5081
2018/10/8,20.5081,20.5081
2018/10/9,20.4267,20.2232
2018/10/11,19.8163,18.9618
2018/10/12,19.0025,19.3687
2018/10/15,19.6943,19.0025
2018/10/16,19.0025,19.0839
2018/10/17,19.1653,19.0839
2018/10/18,19.0432,19.0432
2018/10/19,18.9618,18.9618
2018/10/22,18.8805,18.7584
2018/10/23,18.7584,18.7177
2018/10/24,18.6363,18.7177
2018/10/25,18.3922,18.3108
2018/10/26,18.3108,18.148
2018/10/29,18.148,17.9853
2018/10/30,17.9853,17.9039
2018/10/31,18.1073,18.5142
2018/11/1,18.5956,18.7991
2018/11/2,18.7991,18.7991
2018/11/5,18.9618,18.9211
2018/11/6,19.0025,19.2874
2018/11/7,19.2874,19.6943
2018/11/8,19.8977,19.8977
2018/11/9,19.857,19.5315
2018/11/12,19.5315,19.4501
2018/11/13,19.3687,19.2874
2018/11/14,19.2874,19.1653
2018/11/15,19.1246,19.1653
2018/11/16,19.206,19.1653
2018/11/19,19.206,19.3687
2018/11/20,19.3687,19.2874
2018/11/21,19.206,19.1653
2018/11/22,19.1653,19.1246
2018/11/23,19.0839,18.6363
2018/11/26,18.5549,18.7584
2018/11/27,18.7991,18.9211
2018/11/28,18.9211,19.1653
2018/11/29,19.2874,19.4094
2018/11/30,19.4094,19.2874
2018/12/3,19.4094,19.8163
2018/12/4,19.8163,19.6943
2018/12/5,19.5315,19.5315
2018/12/6,19.5315,19.2467
2018/12/7,19.2467,19.206
2018/12/10,19.4908,19.4501
2018/12/11,19.6129,19.5315
2018/12/12,19.5315,19.9384
2018/12/13,20.0605,20.1826
2018/12/14,20.1826,20.0605
2018/12/17,19.9384,20.1012
2018/12/18,20.1012,19.9384
2018/12/19,19.9384,19.857
2018/12/20,19.5315,19.4908
2018/12/21,19.4908,19.4501
2018/12/22,19.6129,19.4908
2018/12/24,19.5315,19.5722
2018/12/25,19.5722,19.5315
2018/12/26,19.5315,19.5722
2018/12/27,19.7757,19.6943
2018/12/28,19.6129,19.735
2019/1/2,20.4674,19.9791
2019/1/3,20.0198,20.1012
2019/1/4,19.9791,19.9384
2019/1/7,19.9791,19.9791
2019/1/8,20.4674,20.5895
2019/1/9,20.7115,20.7522
2019/1/10,20.7522,21.1184
2019/1/11,21.1184,21.3626
2019/1/14,21.5253,21.5253
2019/1/15,21.5253,21.2812
2019/1/16,21.4033,21.1591
2019/1/17,21.1591,21.2405
2019/1/18,21.4033,21.4033
2019/1/21,21.5253,21.3626
2019/1/22,21.3626,21.1184
2019/1/23,20.9964,21.0371
2019/1/24,21.0371,21.1998
2019/1/25,21.3219,21.2812
2019/1/28,21.4033,21.4847
2019/1/29,21.4847,21.444
2019/1/30,21.4847,21.566
2019/2/11,21.566,21.7288
2019/2/12,21.566,21.6474
2019/2/13,21.6067,21.6881
2019/2/14,21.7288,21.7288
2019/2/15,21.7288,21.6067
2019/2/18,21.566,21.6881
2019/2/19,21.7288,21.6881
2019/2/20,21.7288,21.6474
