年月日,開盤價(元),收盤價(元)
2022/1/3,90.8957,90.8009
2022/1/4,90.4218,91.0853
2022/1/5,90.5166,91.18
2022/1/6,91.8435,92.2226
2022/1/7,92.6966,92.2226
2022/1/10,92.2226,92.6966
2022/1/11,91.9383,93.2652
2022/1/12,93.7392,94.2131
2022/1/13,94.4026,95.2557
2022/1/14,94.1183,93.36
2022/1/17,92.7913,92.2226
2022/1/18,92.2226,92.8861
2022/1/19,92.8861,93.0757
2022/1/20,92.8861,92.9809
2022/1/21,92.4122,91.654
2022/1/24,91.654,92.8861
2022/1/25,91.3696,90.6114
2022/1/26,90.8957,91.0853
2022/2/7,90.7061,92.6966
2022/2/8,92.1279,92.8861
2022/2/9,92.4122,93.7392
2022/2/10,92.8861,93.36
2022/2/11,92.6018,93.5496
2022/2/14,95.7296,93.7392
2022/2/15,94.2131,92.7913
2022/2/16,92.507,93.4548
2022/2/17,93.6444,94.3078
2022/2/18,93.6444,93.36
2022/2/21,92.6966,92.8861
2022/2/22,92.507,91.0853
2022/2/23,91.5592,92.2226
2022/2/24,92.1279,91.8435
2022/2/25,92.2226,92.6966
2022/3/1,93.9287,94.7818
2022/3/2,96.2035,95.2557
2022/3/3,96.6774,96.2035
2022/3/4,95.2557,95.2557
2022/3/7,97.1513,95.2557
2022/3/8,96.2035,94.0235
2022/3/9,95.2557,94.7818
2022/3/10,93.36,92.8861
2022/3/11,92.507,90.7061
2022/3/14,90.8957,90.2322
2022/3/15,90.2322,88.7157
2022/3/16,88.7157,89.9479
2022/3/17,90.8009,90.9905
2022/3/18,90.9905,90.7061
2022/3/21,90.9905,90.6114
2022/3/22,91.18,91.0853
2022/3/23,91.0853,91.18
2022/3/24,90.7061,90.4218
2022/3/25,89.8531,91.18
2022/3/28,89.6635,90.1374
2022/3/29,90.0427,89.7583
2022/3/30,89.7583,90.1374
2022/3/31,90.5166,89.3792
2022/4/1,89.0948,89.5688
2022/4/6,88.5262,90.5166
2022/4/7,89.1896,88.7157
2022/4/8,89.1896,89.474
2022/4/11,89.3792,88.4314
2022/4/12,88.3366,87.9575
2022/4/13,88.8105,89.0948
2022/4/14,89.0948,88.5262
2022/4/15,88.3366,87.6731
2022/4/18,87.1044,87.0096
2022/4/19,87.4836,87.3888
2022/4/20,87.3888,87.8627
2022/4/21,88.5262,87.5783
2022/4/22,86.9149,87.1992
2022/4/25,86.441,85.3984
2022/4/26,85.114,85.0192
2022/4/27,84.8297,84.4505
2022/4/28,83.9766,84.5453
2022/4/29,83.6923,86.8201
2022/5/3,86.8201,85.4931
2022/5/4,85.7775,85.4931
2022/5/5,86.441,87.1044
2022/5/6,85.0192,86.441
2022/5/9,84.5453,85.6827
2022/5/10,85.3984,85.3984
2022/5/11,84.8297,85.4931
2022/5/12,85.4931,84.0714
2022/5/13,85.2088,85.7775
2022/5/16,86.9149,86.5357
2022/5/17,86.7253,87.3888
2022/5/18,86.441,88.9053
2022/5/19,87.6731,87.8627
2022/5/20,88.6209,89.474
2022/5/23,90.327,89.6635
2022/5/24,89.0948,89.0001
2022/5/25,89.0001,90.0427
2022/5/26,90.1374,89.0001
2022/5/27,90.4218,90.0427
2022/5/30,90.8957,91.2748
2022/5/31,90.9905,91.7487
2022/6/1,90.8009,90.9905
2022/6/2,90.2322,90.8009
2022/6/6,91.0853,91.654
2022/6/7,91.5592,90.327
2022/6/8,91.3696,91.0853
2022/6/9,92.4122,91.9383
2022/6/10,90.7061,90.9905
2022/6/13,89.474,90.327
2022/6/14,90.8009,91.8435
2022/6/15,91.18,91.8435
2022/6/16,92.6966,90.8009
2022/6/17,90.5166,90.9905
2022/6/20,90.7061,89.5688
2022/6/21,90.9513,92.7289
2022/6/22,92.6301,90.9513
2022/6/23,92.1364,92.2351
2022/6/24,92.8276,93.8152
2022/6/27,94.8027,94.0127
2022/6/28,94.9014,94.8027
2022/6/29,93.3214,94.5064
2022/6/30,93.6177,92.6301
2022/7/1,92.0376,91.8401
2022/7/4,93.1239,93.7164
2022/7/5,94.9014,92.1364
2022/7/6,91.4451,89.1738
2022/7/7,89.865,88.3838
2022/7/8,88.3838,88.285
2022/7/11,88.285,86.6062
2022/7/12,85.3224,81.7673
2022/7/13,83.7424,83.1499
2022/7/14,82.4586,83.3474
2022/7/15,82.5573,81.076
2022/7/18,81.076,83.1499
2022/7/19,83.1499,83.6436
2022/7/20,83.8411,81.5698
2022/7/21,81.6686,82.2611
2022/7/22,81.7673,81.5698
2022/7/25,81.6686,82.8536
2022/7/26,82.8536,82.4586
2022/7/27,82.6561,82.9524
2022/7/28,83.2486,83.0511
2022/7/29,83.9399,83.4461
2022/8/1,83.4461,83.4461
2022/8/2,82.8536,82.5573
2022/8/3,82.4586,82.8536
2022/8/4,82.6561,81.4711
2022/8/5,82.6561,82.0636
2022/8/8,82.0636,81.7673
2022/8/9,81.4711,81.5698
2022/8/10,81.1748,80.8785
2022/8/11,81.4711,81.6686
2022/8/12,81.8661,82.5573
2022/8/15,82.9524,83.5449
2022/8/16,83.6436,83.3474
2022/8/17,83.6436,84.0386
2022/8/18,83.5449,84.5324
2022/8/19,83.7424,84.6311
2022/8/22,84.0386,84.4336
2022/8/23,83.9399,83.5449
2022/8/24,84.1374,84.0386
2022/8/25,84.0386,85.3224
2022/8/26,85.5199,85.3224
2022/8/29,83.1499,82.6561
2022/8/30,82.1623,82.1623
2022/8/31,81.7673,82.7548
2022/9/1,81.1748,82.2611
2022/9/2,81.8661,80.9773
2022/9/5,81.3723,80.7798
2022/9/6,81.5698,81.3723
2022/9/7,80.3848,79.5948
2022/9/8,79.891,80.3848
2022/9/12,81.8661,81.4711
2022/9/13,81.8661,81.8661
2022/9/14,80.286,80.3848
2022/9/15,80.3848,80.7798
2022/9/16,80.3848,81.5698
2022/9/19,80.9773,80.286
2022/9/20,80.286,79.891
2022/9/21,79.3973,79.5948
2022/9/22,79.101,78.311
2022/9/23,78.311,78.4097
2022/9/26,77.8172,78.6072
2022/9/27,78.2122,78.5085
2022/9/28,78.0147,79.101
2022/9/29,79.5948,80.681
2022/9/30,80.681,81.8661
2022/10/3,80.4835,80.3848
2022/10/4,80.0885,80.0885
2022/10/5,79.7923,79.891
2022/10/6,79.7923,79.5948
2022/10/7,79.101,79.0022
2022/10/11,77.8172,78.0147
2022/10/12,77.5209,77.1259
2022/10/13,76.8297,74.5584
2022/10/14,74.8546,76.9284
2022/10/17,76.0397,78.0147
2022/10/18,78.0147,78.4097
2022/10/19,77.4222,76.9284
2022/10/20,76.0397,76.4347
2022/10/21,77.1259,78.0147
2022/10/24,78.706,79.5948
2022/10/25,80.1873,80.681
2022/10/26,80.3848,81.076
2022/10/27,81.3723,80.9773
2022/10/28,81.9648,80.7798
2022/10/31,80.8785,81.9648
2022/11/1,81.4711,82.1623
2022/11/2,81.2736,80.8785
2022/11/3,80.1873,80.7798
2022/11/4,79.9898,81.2736
2022/11/7,81.2736,81.9648
2022/11/8,82.3598,82.2611
2022/11/9,82.0636,82.2611
2022/11/10,81.4711,81.4711
2022/11/11,82.0636,82.8536
2022/11/14,82.9524,84.0386
2022/11/15,83.1499,84.8287
2022/11/16,84.4336,82.1623
2022/11/17,82.1623,82.5573
2022/11/18,82.1623,81.7673
2022/11/21,81.7673,81.7673
2022/11/22,82.6561,82.3598
2022/11/23,82.7548,82.0636
2022/11/24,82.8536,84.3349
2022/11/25,84.0386,85.8162
2022/11/28,84.4336,82.9524
2022/11/29,83.7424,83.4461
2022/11/30,83.3474,83.5449
2022/12/1,83.7424,83.2486
2022/12/2,82.8536,82.4586
2022/12/5,82.4586,83.1499
2022/12/6,82.8536,82.2611
2022/12/7,82.1623,81.3723
2022/12/8,80.8785,80.286
2022/12/9,80.286,80.4835
2022/12/12,80.5823,80.0885
2022/12/13,80.0885,79.9898
2022/12/14,81.2736,81.7673
2022/12/15,81.3723,81.7673
2022/12/16,80.1873,79.9898
2022/12/19,79.0022,79.2985
2022/12/20,78.9035,78.706
2022/12/21,79.101,78.6072
2022/12/22,79.1997,79.9898
2022/12/23,78.8047,79.101
2022/12/26,79.3973,79.2985
2022/12/27,79.3973,79.9898
2022/12/28,79.1997,79.496
2022/12/29,78.9035,78.706
2022/12/30,79.101,79.2985
2023/1/3,79.0022,79.101
2023/1/4,79.1997,78.706
2023/1/5,78.706,78.706
2023/1/6,79.1997,80.1873
2023/1/9,80.7798,81.076
2023/1/10,81.2736,81.5698
2023/1/11,81.6686,80.1873
2023/1/12,80.286,80.681
2023/1/13,79.9898,81.1748
2023/1/16,81.6686,82.7548
2023/1/17,82.4586,82.0636
2023/1/30,83.4461,83.5449
2023/1/31,83.5449,82.8536
2023/2/1,82.6561,81.6686
2023/2/2,81.2736,81.7673
2023/2/3,80.8785,81.1748
2023/2/6,80.7798,80.5823
2023/2/7,80.681,81.8661
2023/2/8,81.2736,81.2736
2023/2/9,80.7798,81.9648
2023/2/10,81.2736,81.9648
2023/2/13,81.1748,81.7673
2023/2/14,81.9648,82.3598
2023/2/15,82.2611,81.2736
2023/2/16,81.4711,82.9524
2023/2/17,82.6561,83.1499
2023/2/20,82.9524,83.5449
2023/2/21,83.4461,84.5324
2023/2/22,83.7424,84.0386
2023/2/23,84.2361,83.9399
2023/2/24,84.1374,84.0386
2023/3/1,82.4586,82.5573
2023/3/2,82.1623,82.4586
2023/3/3,82.4586,82.8536
2023/3/6,83.4461,83.0511
2023/3/7,83.0511,83.6436
2023/3/8,83.5449,84.6311
2023/3/9,84.4336,83.4461
2023/3/10,82.4586,82.2611
2023/3/13,82.9524,82.0636
2023/3/14,80.9773,81.1748
2023/3/15,81.2736,81.1748
2023/3/16,81.1748,80.5823
2023/3/17,80.9773,80.681
2023/3/20,81.4711,80.4835
2023/3/21,80.4835,80.681
2023/3/22,81.2736,81.6686
2023/3/23,81.9648,82.9524
2023/3/24,83.1499,82.1623
2023/3/27,82.2611,82.9524
2023/3/28,83.1499,83.2486
2023/3/29,83.1499,83.6436
2023/3/30,83.7424,83.6436
2023/3/31,83.8411,83.9399
2023/4/6,85.4212,84.9274
2023/4/7,85.3224,85.7174
2023/4/10,85.9149,86.4087
2023/4/11,86.1124,86.5075
2023/4/12,86.5075,86.5075
2023/4/13,86.705,87.2975
2023/4/14,87.2975,87.1
2023/4/17,86.2112,86.6062
2023/4/18,86.4087,85.4212
2023/4/19,85.4212,84.5324
2023/4/20,84.3349,84.1374
2023/4/21,84.4336,84.3349
2023/4/24,83.9399,84.8287
2023/4/25,84.9274,84.1374
2023/4/26,84.3349,85.8162
2023/4/27,85.4212,85.4212
2023/4/28,86.6062,85.7174
2023/5/2,85.7174,84.9274
2023/5/3,84.5324,84.1374
2023/5/4,83.4461,84.2361
2023/5/5,84.1374,84.0386
2023/5/8,84.0386,83.7424
2023/5/9,84.4336,85.0262
2023/5/10,85.0262,84.1374
2023/5/11,84.1374,84.6311
2023/5/12,83.9399,83.4461
2023/5/15,82.9524,84.2361
2023/5/16,84.8287,87.1
2023/5/17,86.8037,88.4825
2023/5/18,86.6062,88.68
2023/5/19,88.8775,88.68
2023/5/22,88.68,87.495
2023/5/23,87.6925,87.1
2023/5/24,87.1,88.3838
2023/5/25,87.1,86.5075
2023/5/26,85.4212,85.5199
2023/5/29,85.8162,85.2237
2023/5/30,85.2237,85.3224
2023/5/31,85.3224,85.1249
2023/6/1,86.0137,84.4336
2023/6/2,85.2237,86.0137
2023/6/5,86.3099,86.5075
2023/6/6,87.2975,87.495
2023/6/7,87.89,87.7912
2023/6/8,87.3962,86.705
2023/6/9,86.3099,87.7912
2023/6/12,87.3962,87.1
2023/6/13,86.9,86.8
2023/6/14,86.7,87.8
2023/6/15,87.8,87
2023/6/16,87,86.4
2023/6/19,86,87.1
2023/6/20,87.4,87
2023/6/21,86.6,87.5
2023/6/26,87,86.8
