年月日,開盤價(元),收盤價(元)
2018/1/2,9.9649,9.9247
2018/1/3,9.9649,10.0051
2018/1/4,10.0854,10.0452
2018/1/5,10.0854,10.0452
2018/1/8,10.1256,10.1256
2018/1/9,10.0854,9.9247
2018/1/10,9.9649,9.9649
2018/1/11,9.9649,9.9649
2018/1/12,10.0051,10.1256
2018/1/15,10.2863,10.2461
2018/1/16,10.2461,10.4872
2018/1/17,10.5676,10.5676
2018/1/18,10.6479,10.4872
2018/1/19,10.5676,10.6078
2018/1/22,10.6881,10.889
2018/1/23,10.9292,10.6078
2018/1/24,11.0096,11.0899
2018/1/25,11.4114,11.2908
2018/1/26,11.3712,11.4917
2018/1/29,11.5721,11.4516
2018/1/30,11.4114,11.0899
2018/1/31,10.9694,11.1703
2018/2/1,11.0096,10.8489
2018/2/2,10.7283,10.8489
2018/2/5,10.5676,10.7283
2018/2/6,10.5274,10.2863
2018/2/7,10.5676,10.6881
2018/2/8,10.6479,11.0899
2018/2/9,10.6881,10.7283
2018/2/12,10.7685,10.5274
2018/2/21,10.8489,10.7685
2018/2/22,10.6881,10.6881
2018/2/23,10.7283,10.6881
2018/2/26,10.6881,10.6479
2018/2/27,10.6881,10.5274
2018/3/1,10.3667,10.6078
2018/3/2,10.4872,10.447
2018/3/5,10.447,10.447
2018/3/6,10.5274,10.4872
2018/3/7,10.447,10.4069
2018/3/8,10.447,10.9694
2018/3/9,10.889,10.8489
2018/3/12,10.9292,10.8087
2018/3/13,10.8087,10.889
2018/3/14,10.8489,10.8489
2018/3/15,10.889,10.889
2018/3/16,10.889,10.9694
2018/3/19,11.0096,11.1301
2018/3/20,11.0899,11.2507
2018/3/21,11.2507,11.1301
2018/3/22,11.1703,11.0096
2018/3/23,10.7685,10.889
2018/3/26,11.0096,10.9694
2018/3/27,11.0498,10.9694
2018/3/28,10.9694,10.889
2018/3/29,10.889,10.8489
2018/3/30,10.9292,10.9694
2018/3/31,11.0096,10.9292
2018/4/2,10.9694,11.0498
2018/4/3,10.9694,10.9694
2018/4/9,10.8489,10.7283
2018/4/10,10.6479,10.6881
2018/4/11,10.7685,10.6881
2018/4/12,10.7283,10.8087
2018/4/13,10.8489,10.7283
2018/4/16,10.7283,10.5274
2018/4/17,10.4872,10.1256
2018/4/18,10.1658,10.2461
2018/4/19,10.3265,10.3265
2018/4/20,10.206,10.1658
2018/4/23,10.0854,9.9649
2018/4/24,9.9649,9.7238
2018/4/25,9.6032,9.764
2018/4/26,9.8041,9.6434
2018/4/27,9.8845,10.0854
2018/4/30,10.0854,9.9649
2018/5/2,9.9247,9.9247
2018/5/3,9.8845,9.9247
2018/5/4,9.9247,9.9649
2018/5/7,10.0051,9.8845
2018/5/8,9.8845,10.2863
2018/5/9,10.2461,10.1256
2018/5/10,10.1658,10.1256
2018/5/11,10.206,10.1658
2018/5/14,10.2461,10.206
2018/5/15,10.2863,10.2863
2018/5/16,10.2863,10.3265
2018/5/17,10.2863,10.3265
2018/5/18,10.2863,10.2461
2018/5/21,10.2461,10.2461
2018/5/22,10.3265,10.2863
2018/5/23,10.3265,10.2863
2018/5/24,10.2863,10.2461
2018/5/25,10.2461,10.206
2018/5/28,10.206,10.2461
2018/5/29,10.206,10.3265
2018/5/30,10.2461,10.2863
2018/5/31,10.3265,10.5676
2018/6/1,10.6078,10.6479
2018/6/4,10.7283,10.7283
2018/6/5,10.6881,10.5274
2018/6/6,10.5274,10.6479
