年月日,開盤價(元),收盤價(元)
2018/1/2,25.8155,25.7911
2018/1/3,25.7911,26.0517
2018/1/4,26.0517,26.1983
2018/1/5,26.1657,26.3856
2018/1/8,26.3856,26.3123
2018/1/9,26.3204,26.1657
2018/1/10,26.3449,25.954
2018/1/11,25.954,26.1006
2018/1/12,25.4083,26.2553
2018/1/15,26.2553,26.0924
2018/1/16,26.1168,26.2309
2018/1/17,26.4507,26.4263
2018/1/18,26.4263,26.467
2018/1/19,26.3774,26.3286
2018/1/22,26.4589,26.6299
2018/1/23,26.8742,26.6462
2018/1/24,26.6462,26.5973
2018/1/25,26.6706,26.4182
2018/1/26,26.4182,26.41
2018/1/29,26.4996,26.7602
2018/1/30,26.7602,26.3042
2018/1/31,26.3774,26.3774
2018/2/1,26.4833,26.3856
2018/2/2,26.353,26.3042
2018/2/5,26.2227,25.8562
2018/2/6,25.8562,24.423
2018/2/7,25.107,25.0826
2018/2/8,25.2455,24.6998
2018/2/9,24.6998,24.3252
2018/2/12,24.3252,24.6347
2018/2/21,25.2455,25.3595
2018/2/22,25.3106,25.2862
2018/2/23,25.4491,25.6119
2018/2/26,25.6689,25.7097
2018/2/27,25.8562,26.0598
2018/3/1,26.0598,25.6527
2018/3/2,25.6771,25.5712
2018/3/5,25.6608,25.4898
2018/3/6,25.4898,25.4979
2018/3/7,25.6527,25.5224
2018/3/8,25.7259,25.7259
2018/3/9,25.8888,25.8155
2018/3/12,26.0598,26.1494
2018/3/13,26.1494,26.239
2018/3/14,26.296,26.4345
2018/3/15,26.4345,26.3204
2018/3/16,26.524,26.2879
2018/3/19,26.3856,26.3856
2018/3/20,26.3856,26.3856
2018/3/21,26.3856,26.5322
2018/3/22,26.5322,26.3856
2018/3/23,25.897,25.9295
2018/3/26,25.897,26.1168
2018/3/27,26.2471,26.4589
2018/3/28,26.239,26.3204
2018/3/29,26.4019,26.3204
2018/3/30,26.4182,26.467
2018/3/31,26.467,26.467
2018/4/2,26.467,26.5077
2018/4/3,26.296,26.3123
2018/4/9,26.4915,26.2797
2018/4/10,26.5403,26.5322
2018/4/11,26.6788,26.7602
2018/4/12,26.5973,26.7928
2018/4/13,26.8742,26.8172
2018/4/16,26.8661,27.0208
2018/4/17,26.9394,26.8742
2018/4/18,26.8742,26.6706
2018/4/19,26.8742,26.9964
2018/4/20,26.9964,26.8905
2018/4/23,26.8905,26.8742
2018/4/24,26.5485,26.4182
2018/4/25,26.0761,26.0761
2018/4/26,26.1087,25.8237
2018/4/27,25.9865,26.1494
2018/4/30,25.8318,26.0761
2018/5/2,26.1901,25.9784
2018/5/3,26.0354,25.954
2018/5/4,25.954,25.897
2018/5/7,26.0273,26.0598
2018/5/8,26.0598,26.2553
2018/5/9,26.182,26.3449
2018/5/10,26.4752,26.4833
2018/5/11,26.6706,26.7032
2018/5/14,26.8172,27.0778
2018/5/15,27.0778,26.9556
2018/5/16,26.9556,26.8986
2018/5/17,26.9231,26.9882
2018/5/18,26.9964,26.9556
2018/5/21,27.0859,27.2
2018/5/22,27.485,27.4036
2018/5/23,27.4117,27.3303
2018/5/24,27.3303,27.371
2018/5/25,27.485,27.4117
2018/5/28,27.5664,27.5827
2018/5/29,27.6723,27.6642
2018/5/30,27.5583,27.257
2018/5/31,27.5013,27.4524
2018/6/1,27.4361,27.6397
2018/6/4,27.7944,27.8922
2018/6/5,27.9736,27.9492
2018/6/6,28.0632,28.2912
2018/6/7,28.4948,28.3238
2018/6/8,28.3482,28.2505
2018/6/11,28.3156,28.1772
2018/6/12,28.2749,28.1039
2018/6/13,28.2098,28.1039
2018/6/14,28.0388,27.9329
2018/6/15,27.9247,27.9003
2018/6/19,27.8596,27.713
