年月日,開盤價(元),收盤價(元)
2018/1/2,139.193,140.87
2018/1/3,141.7085,138.3545
2018/1/4,138.3545,141.2893
2018/1/5,141.2893,142.547
2018/1/8,142.547,142.9663
2018/1/9,142.547,138.3545
2018/1/10,139.6122,140.0315
2018/1/11,140.0315,139.6122
2018/1/12,140.87,141.2893
2018/1/15,142.547,140.87
2018/1/16,140.4507,140.0315
2018/1/17,140.87,142.547
2018/1/18,143.3855,142.9663
2018/1/19,142.9663,140.87
2018/1/22,141.7085,142.1278
2018/1/23,142.547,140.87
2018/1/24,140.0315,140.87
2018/1/25,141.7085,140.4507
2018/1/26,140.4507,139.6122
2018/1/29,140.4507,140.87
2018/1/30,140.4507,139.193
2018/1/31,139.193,137.0967
2018/2/1,137.0967,137.9352
2018/2/2,136.6774,137.0967
2018/2/5,133.3234,130.3886
2018/2/6,127.8731,135.8389
2018/2/7,136.6774,129.9693
2018/2/8,131.2271,129.5501
2018/2/9,122.842,123.2613
2018/2/12,123.2613,124.0998
2018/2/21,126.196,132.4849
2018/2/22,130.3886,131.6464
2018/2/23,132.0656,133.7427
2018/2/26,135.0004,130.8079
2018/2/27,133.3234,128.2923
2018/3/1,127.0346,132.9041
2018/3/2,129.9693,130.3886
2018/3/5,129.1308,130.3886
2018/3/6,132.0656,135.8389
2018/3/7,137.0967,135.8389
2018/3/8,135.0004,132.0656
2018/3/9,134.1619,133.3234
2018/3/12,134.5812,136.6774
2018/3/13,136.2582,136.6774
2018/3/14,136.6774,135.0004
2018/3/15,135.0004,135.8389
2018/3/16,137.0967,138.7737
2018/3/19,139.193,137.516
2018/3/20,137.0967,136.6774
2018/3/21,136.2582,137.0967
2018/3/22,137.0967,137.516
2018/3/23,132.4849,133.7427
2018/3/26,131.2271,127.8731
2018/3/27,128.7116,129.1308
2018/3/28,128.2923,127.8731
2018/3/29,127.8731,128.2923
2018/3/30,127.8731,129.1308
2018/3/31,129.5501,128.2923
2018/4/2,127.8731,128.2923
2018/4/3,126.6153,129.5501
2018/4/9,129.1308,125.3575
2018/4/10,124.519,124.519
2018/4/11,124.9383,125.7768
2018/4/12,127.4538,126.196
2018/4/13,125.7768,124.9383
2018/4/16,124.519,123.6805
2018/4/17,123.6805,124.0998
2018/4/18,124.0998,125.7768
2018/4/19,124.0998,129.5501
2018/4/20,127.4538,128.7116
2018/4/23,127.4538,126.6153
2018/4/24,125.7768,127.4538
2018/4/25,125.7768,128.7116
2018/4/26,127.0346,127.0346
2018/4/27,126.196,124.519
2018/4/30,124.519,127.0346
2018/5/2,125.7768,126.6153
2018/5/3,127.8731,126.6153
2018/5/4,125.7768,126.6153
2018/5/7,126.196,124.9383
2018/5/8,123.6805,124.519
2018/5/9,124.519,124.0998
2018/5/10,124.0998,124.519
2018/5/11,124.519,125.3575
2018/5/14,122.4227,122.0035
2018/5/15,122.0035,119.9072
2018/5/16,118.2302,115.7146
2018/5/17,114.8761,115.7146
2018/5/18,115.7146,114.4569
2018/5/21,115.2954,114.0376
2018/5/22,114.0376,114.0376
2018/5/23,114.0376,114.0376
2018/5/24,115.2954,114.4569
2018/5/25,114.4569,114.0376
2018/5/28,114.0376,114.4569
2018/5/29,113.1991,114.4569
2018/5/30,112.3606,110.2643
2018/5/31,111.5221,109.0065
2018/6/1,109.8451,114.0376
2018/6/4,114.0376,114.0376
2018/6/5,114.4569,113.1991
2018/6/6,113.1991,114.0376
2018/6/7,114.0376,114.0376
2018/6/8,112.7799,114.0376
2018/6/11,112.7799,113.1991
2018/6/12,113.1991,114.0376
2018/6/13,114.8761,114.4569
2018/6/14,113.1991,114.4569
2018/6/15,113.6184,112.3606
2018/6/19,110.2643,109.8451
2018/6/20,109.4258,105.6525
2018/6/21,105.6525,104.814
2018/6/22,103.9755,106.0718
2018/6/25,104.814,103.9755
2018/6/26,103.9755,106.9103
2018/6/27,106.9103,106.0718
2018/6/28,105.2332,106.491
2018/6/29,106.491,108.168
2018/7/2,109.0065,112.3606
2018/7/3,113.1991,106.491
2018/7/4,106.9103,107.3295
2018/7/5,107.3295,107.3295
2018/7/6,107.3295,103.137
2018/7/9,103.9755,104.3947
2018/7/10,106.0718,108.5873
2018/7/11,106.0718,105.6525
2018/7/12,105.6525,106.0718
2018/7/13,105.6525,107.3295
2018/7/16,107.3295,105.6525
2018/7/17,105.6525,109.0065
2018/7/18,111.5221,112.3606
2018/7/19,111.9413,109.8451
2018/7/20,110.2643,109.4258
2018/7/23,108.168,108.168
2018/7/24,108.168,108.168
2018/7/25,107.7488,105.2332
2018/7/26,106.0718,106.491
2018/7/27,106.0718,107.3295
2018/7/30,107.3295,111.9413
2018/7/31,111.1028,109.8451
2018/8/1,109.8451,109.8451
2018/8/2,109.8451,109.0065
2018/8/3,108.5873,109.4258
2018/8/6,109.4258,108.5873
2018/8/7,107.7488,109.0065
2018/8/8,109.0065,109.8451
2018/8/9,109.8451,108.5873
2018/8/10,108.5873,109.0065
2018/8/13,113.1991,109.8451
2018/8/14,110.6836,109.0065
2018/8/15,110.2643,109.8451
2018/8/16,108.5873,110.2643
2018/8/17,111.1257,111.9871
2018/8/20,110.695,111.5564
2018/8/21,112.4179,113.2793
2018/8/22,114.1407,114.5715
2018/8/23,114.5715,114.5715
2018/8/24,113.71,114.1407
2018/8/27,114.5715,114.5715
2018/8/28,114.5715,114.5715
2018/8/29,114.5715,114.5715
2018/8/30,114.5715,114.5715
2018/8/31,114.5715,114.1407
2018/9/3,114.1407,113.71
2018/9/4,114.1407,114.1407
2018/9/5,113.71,113.71
2018/9/6,113.71,113.71
2018/9/7,112.8486,108.1107
2018/9/10,108.1107,106.3878
2018/9/11,108.1107,109.4028
2018/9/12,108.9721,109.4028
2018/9/13,108.9721,109.8335
2018/9/14,109.8335,112.8486
2018/9/17,111.9871,111.5564
2018/9/18,111.5564,112.4179
2018/9/19,112.4179,114.1407
2018/9/20,114.1407,112.8486
2018/9/21,112.4179,114.5715
2018/9/25,113.71,115.0022
2018/9/26,115.0022,114.5715
2018/9/27,113.71,114.5715
2018/9/28,113.71,112.8486
2018/10/1,112.4179,114.5715
2018/10/2,114.5715,112.8486
2018/10/3,111.9871,114.5715
2018/10/4,112.8486,110.2643
2018/10/5,109.8335,109.8335
2018/10/8,109.4028,108.5414
2018/10/9,108.5414,109.8335
2018/10/11,102.5113,99.0656
2018/10/12,95.6198,102.942
2018/10/15,99.927,99.4963
2018/10/16,99.0656,101.2192
2018/10/17,99.4963,102.942
2018/10/18,102.942,107.2492
2018/10/19,105.0956,105.9571
2018/10/22,103.3728,105.5264
2018/10/23,104.2342,105.9571
2018/10/24,105.9571,108.5414
2018/10/25,105.0956,107.68
2018/10/26,107.2492,107.2492
2018/10/29,108.1107,106.8185
2018/10/30,107.2492,105.9571
2018/10/31,104.2342,101.6499
2018/11/1,101.6499,100.7884
2018/11/2,102.0806,102.942
2018/11/5,102.942,102.0806
2018/11/6,102.0806,103.3728
2018/11/7,103.3728,102.5113
2018/11/8,103.3728,107.2492
2018/11/9,107.2492,105.5264
2018/11/12,111.9871,111.5564
2018/11/13,111.1257,111.5564
2018/11/14,113.2793,110.695
2018/11/15,113.71,121.0323
2018/11/16,121.0323,125.7702
2018/11/19,125.3395,127.0623
2018/11/20,126.2009,125.7702
2018/11/21,125.7702,126.2009
2018/11/22,127.0623,124.478
2018/11/23,123.1859,122.7551
2018/11/26,124.0473,124.9087
2018/11/27,123.6166,123.1859
2018/11/28,124.0473,124.0473
2018/11/29,126.6316,120.6015
2018/11/30,122.3244,123.1859
2018/12/3,124.9087,121.8937
2018/12/4,123.1859,124.478
2018/12/5,122.3244,124.478
2018/12/6,124.9087,127.0623
2018/12/7,127.0623,127.4931
2018/12/10,125.7702,124.9087
2018/12/11,125.3395,124.478
2018/12/12,125.3395,126.2009
2018/12/13,127.9238,130.5081
2018/12/14,130.0774,127.0623
2018/12/17,127.0623,125.3395
