年月日,開盤價(元),收盤價(元)
2018/1/2,11.5569,11.9171
2018/1/3,11.9771,11.767
2018/1/4,11.767,11.6769
2018/1/5,11.857,11.857
2018/1/8,11.9171,11.797
2018/1/9,11.827,11.9771
2018/1/10,11.9771,11.9471
2018/1/11,11.9771,11.9471
2018/1/12,12.0071,12.0071
2018/1/15,12.0371,11.9771
2018/1/16,12.0071,11.9171
2018/1/17,11.8871,12.0071
2018/1/18,12.0371,11.9171
2018/1/19,11.9471,11.8871
2018/1/22,11.9471,11.6769
2018/1/23,11.7069,11.5268
2018/1/24,11.5268,11.6469
2018/1/25,11.6469,11.6169
2018/1/26,11.6169,11.3467
2018/1/29,11.3467,11.3467
2018/1/30,11.3167,11.2867
2018/1/31,11.2267,11.1666
2018/2/1,11.2267,11.2267
2018/2/2,11.2867,11.1066
2018/2/5,10.8364,10.9865
2018/2/6,10.7464,10.3561
2018/2/7,10.6863,10.6863
2018/2/8,10.6863,10.6563
2018/2/9,10.3561,10.5963
2018/2/12,10.6863,10.5663
2018/2/21,10.7764,10.8965
2018/2/22,10.8364,10.9565
2018/2/23,10.9565,10.8664
2018/2/26,10.9265,10.8064
2018/2/27,10.9265,10.9865
2018/3/1,10.9565,10.9565
2018/3/2,10.8364,10.8364
2018/3/5,10.8364,10.7464
2018/3/6,10.8664,10.7464
2018/3/7,10.8064,10.8064
2018/3/8,10.8064,10.8364
2018/3/9,10.8364,10.8965
2018/3/12,10.9565,10.8664
2018/3/13,10.8664,10.8064
2018/3/14,10.8064,10.8664
2018/3/15,10.8664,10.7164
2018/3/16,10.8064,11.1666
2018/3/19,11.0766,11.1066
2018/3/20,11.0466,10.9265
2018/3/21,10.8664,10.8965
2018/3/22,10.9565,10.8965
2018/3/23,10.6263,10.8064
2018/3/26,10.6863,10.7764
2018/3/27,10.7764,10.8064
2018/3/28,10.8064,10.7464
2018/3/29,10.8064,10.7464
2018/3/30,10.7764,10.7464
2018/3/31,10.7764,10.7764
2018/4/2,10.8364,10.8364
2018/4/3,10.8064,10.8064
2018/4/9,10.7464,10.7464
2018/4/10,10.7464,10.7164
2018/4/11,10.6863,10.5062
2018/4/12,10.5062,10.3862
2018/4/13,10.2961,10.3561
2018/4/16,10.2061,10.2661
2018/4/17,10.2961,10.2361
2018/4/18,10.2661,10.176
2018/4/19,10.2061,10.2961
2018/4/20,10.2961,10.3261
2018/4/23,10.3261,10.3261
2018/4/24,10.3561,10.2361
