年月日,開盤價(元),收盤價(元)
2018/1/2,32.7332,32.4621
2018/1/3,32.4621,32.0555
2018/1/4,32.1233,31.7166
2018/1/5,31.7844,31.8522
2018/1/8,31.92,32.0555
2018/1/9,32.191,31.9877
2018/1/10,31.9877,31.92
2018/1/11,31.7844,31.5133
2018/1/12,31.5811,31.5811
2018/1/15,31.7166,31.6489
2018/1/16,31.7166,31.7844
2018/1/17,31.8522,32.5299
2018/1/18,32.5299,32.1233
2018/1/19,32.191,31.92
2018/1/22,32.0555,32.191
2018/1/23,32.3944,32.3944
2018/1/24,32.4621,32.3266
2018/1/25,32.3266,32.191
2018/1/26,32.3944,32.191
2018/1/29,32.3944,32.3266
2018/1/30,32.2588,31.8522
2018/1/31,31.8522,32.191
2018/2/1,32.191,31.9877
2018/2/2,31.9877,31.7844
2018/2/5,31.31,31.4456
2018/2/6,30.9034,30.2257
2018/2/7,30.6323,30.429
2018/2/8,30.429,30.5645
2018/2/9,29.8191,30.2257
2018/2/12,30.2257,30.1579
2018/2/21,30.429,30.2935
2018/2/22,30.2935,30.4968
2018/2/23,30.4968,30.9034
2018/2/26,30.9712,31.6489
2018/2/27,31.7844,31.6489
2018/3/1,31.3778,31.6489
2018/3/2,31.4456,31.2423
2018/3/5,31.4456,31.5133
2018/3/6,31.7166,31.5811
2018/3/7,31.4456,31.4456
2018/3/8,31.4456,31.5133
2018/3/9,31.5811,31.4456
2018/3/12,31.7166,31.7844
2018/3/13,31.7844,31.9877
2018/3/14,31.8522,31.92
2018/3/15,31.8522,31.7166
2018/3/16,31.7166,31.5811
2018/3/19,31.7166,31.6489
2018/3/20,31.6489,31.5133
2018/3/21,31.6489,31.4456
2018/3/22,31.6489,31.3778
2018/3/23,31.0389,30.9712
2018/3/26,30.7679,30.8356
2018/3/27,31.0389,30.8356
2018/3/28,30.7679,30.6323
2018/3/29,30.6323,30.5645
2018/3/30,30.6323,30.6323
2018/3/31,30.6323,30.6323
2018/4/2,30.6323,30.6323
2018/4/3,30.429,30.4968
2018/4/9,30.4968,30.7001
2018/4/10,30.7001,31.0389
2018/4/11,31.1745,30.9034
2018/4/12,30.8356,30.8356
2018/4/13,30.8356,30.6323
2018/4/16,30.5645,30.429
2018/4/17,30.4968,30.1579
2018/4/18,30.2257,30.1579
2018/4/19,30.1579,30.3612
2018/4/20,30.2935,30.1579
2018/4/23,30.0902,30.2257
2018/4/24,30.2257,30.0902
2018/4/25,29.8868,29.8191
2018/4/26,29.9546,29.8191
2018/4/27,29.9546,29.8191
2018/4/30,29.8868,30.7001
2018/5/2,30.7001,30.9034
2018/5/3,30.7001,30.6323
2018/5/4,30.6323,30.2935
2018/5/7,30.4968,30.2935
2018/5/8,30.2935,30.2935
2018/5/9,30.7001,30.3612
2018/5/10,30.7001,30.4968
2018/5/11,30.4968,30.429
2018/5/14,31.5811,32.4621
2018/5/15,32.5299,32.5299
2018/5/16,32.6654,32.2588
2018/5/17,32.3266,32.5977
2018/5/18,32.801,32.7332
2018/5/21,32.9365,32.801
2018/5/22,32.8687,32.3944
2018/5/23,32.4621,32.191
2018/5/24,32.1233,31.92
2018/5/25,31.8522,31.7844
2018/5/28,31.8522,31.6489
2018/5/29,31.7166,31.8522
2018/5/30,31.7166,31.3778
2018/5/31,31.5133,32.1233
2018/6/1,31.7844,31.5811
2018/6/4,31.6489,31.6489
2018/6/5,31.7844,31.5811
2018/6/6,31.6489,31.4456
2018/6/7,31.5811,31.4456
2018/6/8,31.4456,31.31
2018/6/11,31.3778,30.9034
2018/6/12,30.9034,30.9034
2018/6/13,30.9034,30.8356
2018/6/14,30.7679,30.6323
2018/6/15,30.6323,30.2935
2018/6/19,30.2935,29.8868
2018/6/20,29.9546,29.9546
2018/6/21,30.0902,29.6158
2018/6/22,29.4802,30.0224
2018/6/25,30.0902,29.4802
2018/6/26,29.4124,29.6158
2018/6/27,29.6835,29.3447
2018/6/28,29.3447,29.0736
2018/6/29,29.0736,28.5992
2018/7/2,28.5992,28.7347
2018/7/3,28.7347,28.1926
2018/7/4,28.1926,28.2603
2018/7/5,28.2603,28.2603
2018/7/6,28.3281,27.9215
2018/7/9,28.057,28.057
2018/7/10,27.9215,28.1248
2018/7/11,28.057,28.2603
2018/7/12,28.1926,28.4637
2018/7/13,28.5992,28.5992
2018/7/16,28.667,28.667
2018/7/17,28.667,28.8025
2018/7/18,28.914,28.9837
2018/7/19,28.9837,29.123
2018/7/20,29.123,29.123
2018/7/23,29.541,29.1927
2018/7/24,29.541,29.4017
2018/7/25,29.541,29.4714
2018/7/26,29.6804,29.4017
2018/7/27,29.541,29.332
2018/7/30,29.332,29.4017
2018/7/31,29.4017,29.4714
2018/8/1,29.541,29.8197
2018/8/2,29.8894,29.541
2018/8/3,29.541,29.4714
2018/8/6,29.4714,29.332
2018/8/7,29.4017,29.332
2018/8/8,29.332,29.2623
2018/8/9,29.332,29.2623
2018/8/10,29.4017,29.4714
2018/8/13,29.4017,28.8443
2018/8/14,28.7746,28.705
2018/8/15,28.705,28.6353
2018/8/16,28.5656,28.2173
2018/8/17,28.2869,28.2869
2018/8/20,28.2869,28.2869
2018/8/21,28.2869,28.3566
2018/8/22,28.3566,28.496
2018/8/23,28.6353,28.705
2018/8/24,28.705,28.705
2018/8/27,28.8443,28.705
2018/8/28,28.8443,28.914
2018/8/29,28.9837,29.332
2018/8/30,29.4017,29.332
2018/8/31,29.123,29.332
2018/9/3,29.332,29.541
2018/9/4,29.541,29.332
2018/9/5,29.2623,29.0533
2018/9/6,29.0533,28.914
2018/9/7,28.914,28.2869
2018/9/10,28.496,28.2869
2018/9/11,28.3566,28.496
2018/9/12,28.496,28.5656
2018/9/13,28.5656,29.0533
2018/9/14,29.2623,29.2623
2018/9/17,29.332,29.332
2018/9/18,29.332,29.4714
2018/9/19,29.6107,29.4714
2018/9/20,29.4714,29.123
2018/9/21,29.2623,29.123
2018/9/25,29.123,29.123
2018/9/26,29.1927,29.4714
2018/9/27,29.4714,29.541
2018/9/28,29.6804,30.2378
2018/10/1,30.2378,30.0984
2018/10/2,30.3771,30.0287
2018/10/3,30.0287,29.8197
2018/10/4,29.7501,29.6107
2018/10/5,29.541,28.914
2018/10/8,28.8443,28.8443
2018/10/9,28.914,29.123
2018/10/11,28.3566,27.3812
2018/10/12,26.8935,27.3115
2018/10/15,27.2419,27.1722
2018/10/16,26.9632,26.6148
2018/10/17,26.8238,26.5451
2018/10/18,26.5451,26.5451
2018/10/19,26.3361,25.8484
2018/10/22,25.9877,26.1271
2018/10/23,25.9181,25.9181
2018/10/24,25.8484,25.9181
2018/10/25,25.082,25.0123
2018/10/26,25.2214,24.664
2018/10/29,24.5246,24.5246
2018/10/30,24.664,24.5246
2018/10/31,24.8033,25.1517
2018/11/1,25.1517,25.082
2018/11/2,25.2214,25.082
2018/11/5,25.082,25.0123
2018/11/6,25.082,25.291
2018/11/7,25.3607,25.2214
2018/11/8,25.2214,25.4304
2018/11/9,25.5697,25.2214
2018/11/12,25.2214,25.082
2018/11/13,24.873,24.9427
2018/11/14,24.9427,25.3607
2018/11/15,25.4304,25.3607
2018/11/16,25.291,25.4304
2018/11/19,25.5697,25.3607
2018/11/20,25.291,25.082
2018/11/21,25.082,25.4304
2018/11/22,25.3607,25.0123
2018/11/23,25.0123,24.7336
2018/11/26,24.873,25.082
2018/11/27,25.1517,25.082
2018/11/28,25.082,25.291
2018/11/29,25.291,25.082
2018/11/30,25.082,25.082
2018/12/3,25.291,25.3607
2018/12/4,25.4304,27.8689
2018/12/5,28.2869,29.2623
2018/12/6,28.9837,27.9386
2018/12/7,28.2869,27.9386
2018/12/10,27.8689,28.0082
2018/12/11,28.0082,27.5902
2018/12/12,27.7296,28.0082
2018/12/13,28.0082,28.2869
2018/12/14,28.2869,28.6353
2018/12/17,28.6353,28.705
2018/12/18,28.3566,26.9632
2018/12/19,27.3812,27.1025
2018/12/20,27.0328,26.9632
2018/12/21,27.1722,26.8238
2018/12/22,26.6845,26.3361
2018/12/24,26.4058,25.8484
2018/12/25,25.5697,25.4304
2018/12/26,25.6394,25.4304
2018/12/27,25.7091,25.291
2018/12/28,25.3607,25.3607
2019/1/2,25.3607,25.0123
2019/1/3,25.0123,24.8033
2019/1/4,24.664,24.664
2019/1/7,24.873,24.9427
2019/1/8,25.0123,24.8033
2019/1/9,24.9427,24.9427
2019/1/10,25.0123,24.8033
2019/1/11,24.8033,24.8033
2019/1/14,24.8033,24.873
2019/1/15,24.873,25.2214
2019/1/16,25.2214,25.082
2019/1/17,25.082,25.1517
2019/1/18,25.2214,25.082
2019/1/21,25.082,25.2214
2019/1/22,25.291,25.3607
2019/1/23,25.291,25.2214
2019/1/24,25.2214,25.3607
2019/1/25,25.3607,25.3607
2019/1/28,25.3607,25.8484
2019/1/29,25.8484,25.7787
2019/1/30,25.8484,25.5697
2019/2/11,25.7091,25.6394
2019/2/12,25.7091,25.7787
2019/2/13,25.7787,25.7787
2019/2/14,25.7787,25.7787
2019/2/15,25.8484,25.9877
2019/2/18,26.1271,26.1271
2019/2/19,26.1271,26.0574
2019/2/20,26.0574,25.9877
2019/2/21,26.0574,26.0574
2019/2/22,26.1271,26.4058
2019/2/25,26.4755,26.4755
2019/2/26,26.4755,26.4058
2019/2/27,26.4755,26.3361
2019/3/4,26.3361,26.4058
2019/3/5,26.4058,26.3361
2019/3/6,26.4058,26.3361
2019/3/7,26.3361,25.9877
2019/3/8,25.9877,25.9877
2019/3/11,25.9877,26.4755
2019/3/12,26.5451,26.6148
2019/3/13,26.6148,26.5451
2019/3/14,26.5451,26.4058
2019/3/15,26.3361,26.3361
2019/3/18,26.3361,26.3361
2019/3/19,26.3361,26.2664
2019/3/20,26.3361,26.4058
2019/3/21,26.4058,26.3361
2019/3/22,26.3361,26.4058
2019/3/25,26.4058,26.1968
2019/3/26,26.2664,26.1968
2019/3/27,26.1968,26.2664
2019/3/28,27.3812,27.7296
2019/3/29,27.7296,27.1025
2019/4/1,27.2419,27.4509
2019/4/2,27.6599,27.4509
2019/4/3,27.4509,27.4509
2019/4/8,27.5902,28.2173
2019/4/9,28.2869,28.705
2019/4/10,28.705,28.8443
2019/4/11,28.6353,28.3566
2019/4/12,28.3566,27.9386
2019/4/15,28.0082,26.8935
2019/4/16,27.0328,26.7541
2019/4/17,26.9632,27.3115
2019/4/18,27.5205,27.5902
2019/4/19,27.7296,27.6599
2019/4/22,27.7296,27.7296
2019/4/23,27.7296,27.7992
2019/4/24,27.8689,27.7992
2019/4/25,27.7992,27.4509
2019/4/26,27.4509,27.1722
2019/4/29,27.2419,27.1025
2019/4/30,27.3115,27.1722
2019/5/2,27.1722,27.3115
2019/5/3,27.3115,27.3812
2019/5/6,27.1722,26.8238
2019/5/7,26.8238,26.8238
2019/5/8,26.5451,26.8238
2019/5/9,26.8935,26.8935
2019/5/10,26.8238,26.6845
2019/5/13,27.1722,27.3115
2019/5/14,26.9632,28.1476
2019/5/15,27.8689,28.2869
2019/5/16,28.4263,28.5656
2019/5/17,29.4714,30.8648
2019/5/20,31.3525,31.3525
2019/5/21,30.9345,31.0042
2019/5/22,30.5164,31.4222
