年月日,開盤價(元),收盤價(元)
2022/1/3,75.1738,74.9882
2022/1/4,74.8026,74.7098
2022/1/5,74.3385,75.081
2022/1/6,75.1738,75.1738
2022/1/7,75.2666,74.8026
2022/1/10,74.9882,75.081
2022/1/11,74.7098,75.3594
2022/1/12,75.3594,75.545
2022/1/13,75.545,75.8234
2022/1/14,75.545,75.081
2022/1/17,75.081,74.7098
2022/1/18,74.8954,74.7098
2022/1/19,74.5241,74.1529
2022/1/20,74.1529,74.0601
2022/1/21,73.7817,73.5033
2022/1/24,73.5033,73.3177
2022/1/25,72.8536,72.9464
2022/1/26,72.9464,73.132
2022/2/7,72.668,74.3385
2022/2/8,74.4313,74.1529
2022/2/9,74.2457,74.617
2022/2/10,74.1529,74.8954
2022/2/11,74.8026,74.8026
2022/2/14,74.617,74.4313
2022/2/15,74.2457,73.8745
2022/2/16,74.3385,74.8026
2022/2/17,74.9882,75.2666
2022/2/18,74.8026,74.8026
2022/2/21,74.2457,74.8954
2022/2/22,74.2457,74.1529
2022/2/23,73.9673,74.3385
2022/2/24,74.0601,73.5961
2022/2/25,73.7817,73.3177
2022/3/1,74.2457,75.2666
2022/3/2,75.3594,75.8234
2022/3/3,75.9163,76.1019
2022/3/4,75.1738,76.0091
2022/3/7,74.8954,73.9673
2022/3/8,73.3177,72.8536
2022/3/9,73.3177,72.9464
2022/3/10,73.7817,74.617
2022/3/11,73.7817,73.5033
2022/3/14,73.7817,73.6889
2022/3/15,73.5961,73.4105
2022/3/16,73.4105,73.8745
2022/3/17,74.8026,74.617
2022/3/18,74.7098,74.1529
2022/3/21,74.2457,74.4313
2022/3/22,74.5241,74.617
2022/3/23,74.617,74.4313
2022/3/24,74.0601,74.0601
2022/3/25,73.9673,73.5961
2022/3/28,73.3177,73.3177
2022/3/29,73.3177,73.3177
2022/3/30,73.4105,73.3177
2022/3/31,73.5033,73.3177
2022/4/1,73.132,73.3177
2022/4/6,73.3177,74.1529
2022/4/7,73.3177,73.0392
2022/4/8,73.5033,73.5961
2022/4/11,73.5961,72.8536
2022/4/12,73.0392,72.9464
2022/4/13,73.5033,73.7817
2022/4/14,73.6889,73.9673
2022/4/15,73.9673,73.5961
2022/4/18,73.2248,73.3177
2022/4/19,73.8745,73.9673
2022/4/20,73.8745,74.2457
2022/4/21,74.8954,75.081
2022/4/22,74.3385,75.2666
2022/4/25,74.1529,74.4313
2022/4/26,73.8745,74.8954
2022/4/27,73.7817,73.4105
2022/4/28,73.3177,74.1529
2022/4/29,73.4105,74.1529
2022/5/3,74.0601,74.2457
2022/5/4,74.3385,74.2457
2022/5/5,74.4313,73.9673
2022/5/6,73.3177,73.5033
2022/5/9,72.9464,72.9464
2022/5/10,73.0392,73.0392
2022/5/11,72.668,72.5752
2022/5/12,72.5752,70.6262
2022/5/13,72.1112,71.6471
2022/5/16,72.668,71.7399
2022/5/17,72.3896,72.7608
2022/5/18,72.4824,73.5033
2022/5/19,73.0392,72.7608
2022/5/20,73.2248,73.9673
2022/5/23,74.5241,74.2457
2022/5/24,73.5961,74.2457
2022/5/25,74.4313,74.617
2022/5/26,74.8026,74.7098
2022/5/27,75.1738,75.1738
2022/5/30,75.4522,75.8234
2022/5/31,75.7306,76.1019
2022/6/1,75.545,75.8234
2022/6/2,75.1738,75.8234
2022/6/6,76.2875,76.1019
2022/6/7,75.9163,75.6378
2022/6/8,76.1019,75.8234
2022/6/9,75.9163,76.4731
2022/6/10,75.545,76.5659
2022/6/13,74.8954,75.4522
2022/6/14,75.7306,75.545
2022/6/15,75.545,75.9163
2022/6/16,76.5659,75.6378
2022/6/17,75.1738,75.4522
2022/6/20,75.3594,74.2457
2022/6/21,75.4522,75.3594
2022/6/22,75.545,74.9882
2022/6/23,75.2666,74.8026
2022/6/24,75.545,75.545
2022/6/27,75.7306,75.6378
2022/6/28,75.9337,75.7365
2022/6/29,75.7365,75.2434
2022/6/30,75.0462,73.6656
2022/7/1,73.4683,72.6794
2022/7/4,74.3559,72.778
2022/7/5,73.9614,71.7919
2022/7/6,72.5808,70.214
2022/7/7,70.5099,69.7209
2022/7/8,69.8196,69.1293
2022/7/11,69.5237,68.5376
2022/7/12,67.7486,63.7054
2022/7/13,65.1846,65.3819
2022/7/14,65.3819,65.1846
2022/7/15,64.8888,64.6916
2022/7/18,64.8888,64.8888
2022/7/19,65.2833,65.5791
2022/7/20,66.1708,65.875
2022/7/21,65.875,66.7625
