年月日,開盤價(元),收盤價(元)
2018/1/2,9.8974,9.8974
2018/1/3,9.982,9.8551
2018/1/4,9.8974,9.982
2018/1/5,10.0666,10.3203
2018/1/8,10.4472,10.3203
2018/1/9,10.278,10.1089
2018/1/10,10.0243,10.0666
2018/1/11,10.0666,10.3203
2018/1/12,10.2357,10.0243
2018/1/15,10.1089,10.0243
2018/1/16,10.0666,10.1089
2018/1/17,10.1934,10.0666
2018/1/18,10.1089,10.0243
2018/1/19,10.0666,10.0666
2018/1/22,10.0243,9.982
2018/1/23,10.0666,9.982
2018/1/24,9.982,9.9397
2018/1/25,9.982,9.8974
2018/1/26,9.9397,9.982
2018/1/29,9.9397,9.8974
2018/1/30,9.8551,9.8128
2018/1/31,9.7705,9.7282
2018/2/1,9.7282,9.6436
2018/2/2,9.7282,9.6013
2018/2/5,9.5167,9.4744
2018/2/6,9.3475,8.9246
2018/2/7,9.2206,9.0514
2018/2/8,9.0091,8.9669
2018/2/9,8.7977,8.84
2018/2/12,8.9669,8.84
2018/2/21,8.9246,9.0091
2018/2/22,9.0514,9.136
2018/2/23,9.136,9.2629
2018/2/26,9.3052,9.1783
2018/2/27,9.2206,9.2629
2018/3/1,9.2629,9.2206
2018/3/2,9.1783,9.2206
2018/3/5,9.2206,9.2206
2018/3/6,9.2206,9.1783
2018/3/7,9.2629,9.136
2018/3/8,9.136,9.2206
2018/3/9,9.136,9.2206
2018/3/12,9.1783,9.2206
2018/3/13,9.1783,9.0514
2018/3/14,9.0514,9.0937
2018/3/15,9.0091,9.1783
2018/3/16,9.2206,9.1783
2018/3/19,9.136,9.136
2018/3/20,9.0514,9.0937
2018/3/21,9.0514,9.0514
2018/3/22,9.0937,8.9669
2018/3/23,8.9246,8.9246
2018/3/26,8.9246,8.9246
2018/3/27,9.0091,9.0514
2018/3/28,9.0937,8.9669
2018/3/29,8.9669,9.136
2018/3/30,9.136,9.0514
2018/3/31,9.0937,9.0091
2018/4/2,9.0937,9.0091
2018/4/3,9.0091,8.9246
2018/4/9,8.9246,9.136
2018/4/10,9.136,9.0091
2018/4/11,9.0514,9.0091
2018/4/12,9.0091,9.0091
2018/4/13,9.0937,9.0514
2018/4/16,9.0514,9.0091
2018/4/17,9.0514,8.9669
2018/4/18,8.9669,8.9246
2018/4/19,8.9246,8.9246
2018/4/20,8.8823,9.0091
2018/4/23,8.9246,8.9246
2018/4/24,8.9246,8.8823
2018/4/25,8.84,8.8823
2018/4/26,8.8823,8.7977
2018/4/27,8.8823,8.7977
2018/4/30,8.7977,8.7977
2018/5/2,8.7977,8.7977
2018/5/3,8.8823,8.7977
2018/5/4,8.7554,8.7977
2018/5/7,8.7977,8.7977
2018/5/8,8.7977,8.84
2018/5/9,8.8823,8.84
2018/5/10,8.84,8.8823
2018/5/11,8.9246,8.84
2018/5/14,8.7977,8.7977
2018/5/15,8.7554,8.7131
2018/5/16,8.7131,8.7554
2018/5/17,8.7131,8.6708
2018/5/18,8.6708,8.6708
2018/5/21,8.6708,8.6708
2018/5/22,8.6708,8.6708
2018/5/23,8.6708,8.6285
2018/5/24,8.6708,8.6708
2018/5/25,8.6708,8.6285
2018/5/28,8.6708,8.5862
2018/5/29,8.6285,8.5862
2018/5/30,8.6285,8.5439
2018/5/31,8.5439,8.5862
