年月日,開盤價(元),收盤價(元)
2022/1/3,56.0956,55.0237
2022/1/4,55.0237,55.381
2022/1/5,55.0237,55.2917
2022/1/6,55.2917,55.381
2022/1/7,55.381,55.381
2022/1/10,55.381,55.4704
2022/1/11,55.8277,57.6141
2022/1/12,57.5248,57.7928
2022/1/13,57.7928,60.2046
2022/1/14,59.8473,60.4725
2022/1/17,60.1152,59.4006
2022/1/18,59.49,59.7579
2022/1/19,59.3113,59.0433
2022/1/20,58.5967,58.7754
2022/1/21,58.2394,57.5248
2022/1/24,57.1675,57.4355
2022/1/25,56.8102,56.2743
2022/1/26,56.2743,56.5423
2022/2/7,56.9889,58.686
2022/2/8,58.5074,58.954
2022/2/9,59.3113,58.954
2022/2/10,58.8647,58.7754
2022/2/11,58.4181,58.5967
2022/2/14,57.6141,57.3462
2022/2/15,57.7035,57.4355
2022/2/16,57.8821,57.8821
2022/2/17,57.7928,57.7928
2022/2/18,57.2569,57.7035
2022/2/21,57.4355,57.7035
2022/2/22,57.1675,56.8996
2022/2/23,56.7209,56.8996
2022/2/24,56.4529,56.2743
2022/2/25,56.0063,55.649
2022/3/1,55.1131,55.917
2022/3/2,55.4704,55.381
2022/3/3,55.649,55.4704
2022/3/4,55.2024,54.6664
2022/3/7,53.9519,53.0586
2022/3/8,51.9867,52.2547
2022/3/9,52.7013,52.7013
2022/3/10,53.1479,53.8625
2022/3/11,53.7732,53.8625
2022/3/14,54.2198,54.6664
2022/3/15,54.7558,54.7558
2022/3/16,55.1131,55.381
2022/3/17,55.8277,56.3636
2022/3/18,56.6316,56.5423
2022/3/21,56.5423,56.8102
2022/3/22,56.8102,56.8102
2022/3/23,57.2569,57.8821
2022/3/24,57.4355,57.4355
2022/3/25,56.9889,56.7209
2022/3/28,56.0956,56.5423
2022/3/29,56.7209,56.9889
2022/3/30,57.2569,57.5248
2022/3/31,57.6141,57.6141
2022/4/1,57.1675,58.0608
2022/4/6,58.1501,58.5074
2022/4/7,58.3287,57.8821
2022/4/8,58.0608,58.0608
2022/4/11,58.3287,57.8821
2022/4/12,57.8821,57.9714
2022/4/13,58.3287,58.4181
2022/4/14,58.4181,57.7928
2022/4/15,57.5248,57.1675
2022/4/18,56.8996,56.0956
2022/4/19,56.4529,56.0063
2022/4/20,56.4529,57.0782
2022/4/21,56.8996,57.0782
2022/4/22,56.4529,57.3462
2022/4/25,56.7209,56.9889
2022/4/26,56.6316,57.1675
2022/4/27,56.2743,55.381
2022/4/28,55.381,55.4704
2022/4/29,55.649,55.8277
2022/5/3,55.8277,55.649
2022/5/4,55.7383,56.185
2022/5/5,56.4529,55.649
2022/5/6,54.5771,54.6664
2022/5/9,53.8625,52.4333
2022/5/10,51.4508,51.8081
2022/5/11,51.4508,50.2002
2022/5/12,49.3963,48.3244
2022/5/13,48.8604,48.5031
2022/5/16,48.771,47.5205
2022/5/17,47.6992,46.9846
2022/5/18,46.9846,48.3244
2022/5/19,47.3419,47.0739
2022/5/20,47.6992,47.2525
2022/5/23,47.6992,46.7166
2022/5/24,46.9846,46.4486
2022/5/25,46.4486,45.9127
2022/5/26,46.1806,46.002
2022/5/27,46.4486,46.9846
2022/5/30,47.5205,48.2351
2022/5/31,48.4138,49.7536
2022/6/1,49.039,48.8604
2022/6/2,48.5031,48.6817
2022/6/6,48.5031,48.9497
2022/6/7,48.8604,48.9497
2022/6/8,49.307,48.9497
2022/6/9,48.771,48.9497
2022/6/10,48.5924,48.9497
2022/6/13,47.8778,48.0565
2022/6/14,47.8778,47.6992
2022/6/15,47.6992,47.8778
2022/6/16,48.4138,47.9671
2022/6/17,47.1632,47.3419
2022/6/20,47.3419,46.27
2022/6/21,47.0739,48.4138
2022/6/22,48.2351,47.3419
2022/6/23,47.3419,47.3419
2022/6/24,48.1458,47.6992
2022/6/27,48.0565,47.7885
2022/6/28,47.6992,48.0565
2022/6/29,46.8952,47.1632
2022/6/30,46.9846,45.466
2022/7/1,45.5554,44.3942
2022/7/4,43.7215,43.7215
2022/7/5,44.8266,44.9227
2022/7/6,44.9227,43.193
2022/7/7,43.3852,43.2891
2022/7/8,43.6255,43.0489
2022/7/11,43.2891,43.2891
2022/7/12,42.8567,42.088
2022/7/13,43.2891,43.7215
2022/7/14,43.3372,43.2411
2022/7/15,42.9528,42.4243
2022/7/18,42.7606,43.4333
2022/7/19,43.097,43.193
2022/7/20,43.8176,43.145
2022/7/21,43.0489,43.2891
2022/7/22,43.9137,43.2411
2022/7/25,43.145,43.7696
2022/7/26,43.7215,43.8176
2022/7/27,43.8176,43.4813
2022/7/28,43.7696,44.0098
2022/7/29,44.202,43.7215
2022/8/1,43.7215,43.6735
2022/8/2,43.145,43.097
2022/8/3,42.9528,43.193
2022/8/4,43.193,43.097
2022/8/5,43.6255,43.9618
2022/8/8,43.6255,44.3461
2022/8/9,44.3942,44.2981
2022/8/10,44.1059,44.5864
2022/8/11,44.6825,45.3551
2022/8/12,45.3551,45.4031
2022/8/15,45.6434,45.4512
2022/8/16,45.4992,45.259
2022/8/17,45.3071,45.5953
2022/8/18,45.4512,45.4031
2022/8/19,45.259,45.6434
2022/8/22,45.259,45.0188
2022/8/23,44.7305,44.5383
2022/8/24,44.6344,44.5383
2022/8/25,44.5383,44.7305
2022/8/26,45.0188,44.9227
2022/8/29,43.6255,43.8176
2022/8/30,43.3372,42.7126
2022/8/31,42.5204,42.8087
2022/9/1,42.3763,42.8087
2022/9/2,42.6165,42.3282
2022/9/5,42.3282,42.3282
2022/9/6,42.4724,42.5204
2022/9/7,42.2802,41.4634
2022/9/8,41.6556,41.4634
2022/9/12,42.136,42.3282
2022/9/13,42.3763,41.9439
2022/9/14,40.9829,41.1751
2022/9/15,41.2232,41.4154
2022/9/16,41.031,41.1271
2022/9/19,41.2712,41.079
2022/9/20,41.3673,41.3673
2022/9/21,41.3673,40.8869
2022/9/22,40.4064,40.022
2022/9/23,39.9259,40.4544
2022/9/26,40.1662,39.8779
2022/9/27,39.974,39.3494
2022/9/28,39.4935,38.2443
2022/9/29,38.6287,38.5807
2022/9/30,37.9561,38.3885
2022/10/3,37.86,37.4756
2022/10/4,37.908,38.0041
2022/10/5,38.6768,39.1572
2022/10/6,39.5896,39.2053
2022/10/7,39.1572,38.917
2022/10/11,38.1483,38.0522
2022/10/12,38.0522,38.0041
2022/10/13,37.6198,35.9862
2022/10/14,36.6588,36.1784
2022/10/17,36.0342,36.1784
2022/10/18,36.4667,36.6588
2022/10/19,36.6588,36.803
2022/10/20,35.9382,36.3706
2022/10/21,35.8421,35.1214
2022/10/24,35.5538,35.5538
2022/10/25,35.8421,36.0342
2022/10/26,36.4186,36.9952
2022/10/27,37.1873,36.9952
2022/10/28,37.0432,36.7549
2022/10/31,36.9471,36.3225
2022/11/1,36.3225,36.6108
2022/11/2,36.3225,36.9952
2022/11/3,36.5147,37.3315
2022/11/4,37.0432,37.4276
2022/11/7,37.7158,38.0041
2022/11/8,38.1963,38.1483
2022/11/9,38.2443,38.5807
2022/11/10,38.3885,38.1002
2022/11/11,39.2053,40.2623
2022/11/14,40.3584,40.1181
2022/11/15,40.1181,40.7427
2022/11/16,40.6466,40.0701
2022/11/17,40.0701,39.9259
2022/11/18,39.8779,40.2623
2022/11/21,40.2623,40.4544
2022/11/22,40.2142,40.5505
2022/11/23,40.6947,41.079
2022/11/24,41.2232,40.8869
2022/11/25,40.8869,40.8869
2022/11/28,40.5505,40.3584
2022/11/29,40.1181,41.7517
2022/11/30,41.7036,41.8478
2022/12/1,42.3282,42.4243
2022/12/2,42.1841,42.2802
2022/12/5,42.3683,41.9765
2022/12/6,41.7316,40.5561
2022/12/7,40.5561,40.5561
2022/12/8,40.3601,39.9193
2022/12/9,40.2622,40.2622
2022/12/12,40.0663,40.1642
2022/12/13,40.1642,40.1152
2022/12/14,40.1152,40.0663
2022/12/15,39.9683,39.7724
2022/12/16,39.2826,39.3805
2022/12/19,39.2826,39.3315
2022/12/20,39.2826,39.3315
2022/12/21,39.1356,39.1846
2022/12/22,39.2336,39.5764
2022/12/23,39.5275,40.3112
2022/12/26,40.3112,40.1642
2022/12/27,40.1642,40.3112
2022/12/28,40.0173,39.8213
2022/12/29,39.6744,39.2826
2022/12/30,38.9397,39.1846
2023/1/3,39.1846,39.1356
2023/1/4,39.1356,39.1356
2023/1/5,39.2826,39.4295
2023/1/6,39.3805,39.9193
2023/1/9,40.3112,41.1438
2023/1/10,41.0948,40.8499
2023/1/11,40.752,40.5561
2023/1/12,40.8499,40.8499
2023/1/13,40.9969,40.9479
2023/1/16,41.1438,40.8989
2023/1/17,40.9479,41.1438
2023/1/30,42.0745,41.8296
2023/1/31,41.8296,41.6826
2023/2/1,41.9275,42.1234
2023/2/2,42.5643,43.152
2023/2/3,43.299,42.4173
2023/2/6,42.2704,41.7806
2023/2/7,42.0255,41.9275
2023/2/8,42.0255,41.9765
2023/2/9,41.6826,41.7316
2023/2/10,41.6336,41.7806
2023/2/13,41.6826,42.0255
2023/2/14,42.3194,42.7112
2023/2/15,42.6622,42.0745
2023/2/16,42.2214,42.1724
2023/2/17,42.5153,43.1031
2023/2/20,43.1031,43.5439
2023/2/21,43.348,42.9561
2023/2/22,42.5643,42.4663
2023/2/23,42.3683,42.4173
2023/2/24,42.4173,42.5643
2023/3/1,42.4663,41.8785
2023/3/2,42.3194,42.1234
2023/3/3,42.1234,42.0255
2023/3/6,42.4173,42.7112
2023/3/7,42.8092,42.8582
2023/3/8,42.5153,42.8582
2023/3/9,42.8092,42.7602
2023/3/10,42.2704,41.8296
2023/3/13,41.4377,41.4377
2023/3/14,40.9969,40.703
2023/3/15,40.8499,40.654
2023/3/16,40.1152,39.6744
2023/3/17,39.9193,40.1642
2023/3/20,39.9683,39.3805
2023/3/21,39.6744,39.9193
2023/3/22,40.2132,40.5071
2023/3/23,40.3601,40.703
2023/3/24,40.752,40.4581
2023/3/27,40.4091,40.5071
2023/3/28,40.703,40.703
2023/3/29,40.703,40.9969
2023/3/30,40.9969,40.752
2023/3/31,40.8989,40.9479
2023/4/6,41.1438,41.1438
2023/4/7,41.2418,41.3887
2023/4/10,41.5357,41.6826
2023/4/11,41.7316,41.7806
2023/4/12,41.8785,42.0745
2023/4/13,41.9765,41.7316
2023/4/14,41.7806,42.2704
2023/4/17,42.3194,42.3194
2023/4/18,42.2704,42.2214
2023/4/19,42.2214,41.8785
2023/4/20,41.7806,42.0745
2023/4/21,42.1234,41.8296
2023/4/24,41.8296,41.7806
2023/4/25,41.8296,41.7316
2023/4/26,41.7316,41.4867
2023/4/27,41.2908,41.3887
2023/4/28,41.1928,41.5847
2023/5/2,41.5847,41.6336
2023/5/3,41.5357,41.5357
2023/5/4,41.4867,41.6336
2023/5/5,41.6336,41.7806
2023/5/8,41.9275,42.1724
2023/5/9,42.2214,42.6133
2023/5/10,42.6133,42.1724
2023/5/11,42.4663,42.8092
2023/5/12,42.6622,41.7806
2023/5/15,41.8296,42.4663
2023/5/16,42.6133,42.7112
2023/5/17,42.7112,43.0541
2023/5/18,43.1031,43.4949
2023/5/19,43.6908,44.2296
2023/5/22,44.2296,44.2296
2023/5/23,44.2296,43.8868
2023/5/24,43.4459,43.8868
2023/5/25,43.5439,43.152
2023/5/26,43.0051,43.0051
2023/5/29,43.4949,43.8378
2023/5/30,44.0827,43.5929
2023/5/31,43.6418,43.3969
2023/6/1,43.5929,43.1031
2023/6/2,43.25,43.5439
2023/6/5,43.6908,44.3276
2023/6/6,44.3276,44.3276
2023/6/7,44.4745,44.4745
2023/6/8,44.5235,43.6908
2023/6/9,43.9357,43.6908
2023/6/12,43.7888,43.152
2023/6/13,43.299,43.201
2023/6/14,43.25,43.6908
2023/6/15,43.6908,43.4459
