年月日,開盤價(元),收盤價(元)
2018/1/2,46.674,46.7545
2018/1/3,46.9959,46.5131
2018/1/4,46.7545,46.4326
2018/1/5,46.5936,46.9154
2018/1/8,47.2373,47.0764
2018/1/9,46.9154,45.8693
2018/1/10,45.9498,45.9498
2018/1/11,46.1912,45.306
2018/1/12,45.306,45.2255
2018/1/15,45.306,44.5013
2018/1/16,44.9036,45.3865
2018/1/17,45.4669,46.0302
2018/1/18,46.1912,45.7084
2018/1/19,45.7084,45.7888
2018/1/22,45.5474,45.145
2018/1/23,45.145,44.5817
2018/1/24,44.7427,45.0646
2018/1/25,45.145,44.5013
2018/1/26,44.5817,44.2598
2018/1/29,44.2598,44.0184
2018/1/30,43.8575,42.409
2018/1/31,42.4895,43.2137
2018/2/1,43.4551,42.8113
2018/2/2,42.7309,43.0528
2018/2/5,42.248,42.5699
2018/2/6,41.4433,40.5581
2018/2/7,41.041,40.88
2018/2/8,40.88,41.2824
2018/2/9,40.3972,41.041
2018/2/12,41.3628,41.6043
2018/2/21,42.248,42.5699
2018/2/22,42.6504,42.248
2018/2/23,42.3285,42.7309
2018/2/26,43.2137,42.6504
2018/2/27,43.0528,42.248
2018/3/1,42.0871,42.6504
2018/3/2,42.248,42.0871
2018/3/5,42.5699,42.3285
2018/3/6,42.8113,42.4895
2018/3/7,42.4895,42.0871
2018/3/8,42.0871,42.0066
2018/3/9,42.248,42.7309
2018/3/12,42.7309,42.7309
2018/3/13,42.6504,42.8918
2018/3/14,42.8918,43.6965
2018/3/15,43.6965,43.5356
2018/3/16,43.777,43.0528
2018/3/19,43.0528,42.8918
2018/3/20,42.8918,42.8918
2018/3/21,42.8918,42.8113
2018/3/22,42.8113,42.8113
2018/3/23,41.9261,41.7652
2018/3/26,41.3628,41.8457
2018/3/27,42.0871,42.0066
2018/3/28,41.8457,42.248
2018/3/29,42.5699,42.0871
2018/3/30,42.1676,42.1676
2018/3/31,42.409,42.0066
2018/4/2,42.0066,42.3285
2018/4/3,41.7652,42.4895
2018/4/9,42.4895,43.4551
2018/4/10,43.5356,43.6161
2018/4/11,44.0989,44.1794
2018/4/12,44.3403,43.6965
2018/4/13,44.0989,43.938
2018/4/16,44.2598,44.5013
2018/4/17,44.5013,43.2137
2018/4/18,43.3747,42.9723
2018/4/19,42.9723,43.2942
2018/4/20,43.1332,42.9723
2018/4/23,43.2942,43.0528
2018/4/24,43.1332,43.4551
2018/4/25,43.2137,42.8918
2018/4/26,42.6504,43.2942
2018/4/27,43.2942,43.5356
2018/4/30,43.6161,43.1332
2018/5/2,43.2137,42.5699
2018/5/3,42.5699,42.6504
2018/5/4,42.5699,42.9723
2018/5/7,43.0528,43.3747
2018/5/8,43.5356,42.1676
2018/5/9,42.5699,42.0871
2018/5/10,42.248,41.8457
2018/5/11,41.8457,41.1214
2018/5/14,41.4433,41.3628
2018/5/15,41.3628,40.9605
2018/5/16,40.7995,41.041
2018/5/17,41.1214,41.1214
2018/5/18,41.1214,40.9605
2018/5/21,41.2824,41.041
2018/5/22,41.2824,40.9605
2018/5/23,41.4433,40.88
2018/5/24,40.9605,40.5581
2018/5/25,40.6386,40.5581
2018/5/28,40.5581,41.2019
2018/5/29,41.2019,40.7995
2018/5/30,40.6386,40.7995
2018/5/31,40.88,40.7191
2018/6/1,40.4776,40.4776
2018/6/4,40.7995,40.88
2018/6/5,41.041,40.4776
2018/6/6,40.7995,40.7995
2018/6/7,41.1214,41.2019
2018/6/8,41.3628,41.6043
2018/6/11,41.7652,41.2824
2018/6/12,41.2824,41.041
2018/6/13,40.9605,40.6386
2018/6/14,40.7191,40.3972
2018/6/15,40.3972,39.4315
2018/6/19,39.4315,39.5924
2018/6/20,39.5924,39.7936
2018/6/21,39.9948,39.7534
2018/6/22,39.7534,39.3913
2018/6/25,39.3913,39.351
2018/6/26,39.351,38.9487
2018/6/27,38.8682,38.3854
2018/6/28,38.4256,37.4599
2018/6/29,37.7416,37.7818
2018/7/2,37.983,37.3795
2018/7/3,37.6611,36.615
2018/7/4,36.615,35.931
2018/7/5,35.9712,34.8848
2018/7/6,35.0055,34.6032
2018/7/9,35.0055,34.241
2018/7/10,34.3617,35.0055
2018/7/11,34.5227,34.6032
2018/7/12,34.6032,34.6434
2018/7/13,34.925,35.9712
2018/7/16,36.2126,35.6895
2018/7/17,35.8907,35.77
2018/7/18,35.8544,36.7402
2018/7/19,36.7402,37.626
2018/7/20,37.9213,37.7526
2018/7/23,37.7526,38.2166
2018/7/24,38.3853,37.4151
2018/7/25,37.4151,37.162
2018/7/26,37.4151,37.162
2018/7/27,37.0355,37.3729
2018/7/30,37.4151,37.2886
2018/7/31,37.2886,37.9635
2018/8/1,38.5118,38.8915
2018/8/2,39.6507,39.3976
2018/8/3,39.6507,39.0602
2018/8/6,39.1024,39.3555
2018/8/7,39.3555,38.9758
2018/8/8,38.8071,38.5118
2018/8/9,38.5118,38.2587
2018/8/10,38.2587,38.6806
2018/8/13,38.6806,38.4275
2018/8/14,38.4275,38.1322
2018/8/15,38.5962,38.2166
2018/8/16,38.2166,38.3009
2018/8/17,38.4696,38.3853
2018/8/20,38.4696,38.2587
2018/8/21,38.2587,38.4275
2018/8/22,38.554,38.3853
2018/8/23,38.3853,37.9635
2018/8/24,37.7104,36.698
2018/8/27,36.698,37.1198
2018/8/28,37.3729,37.4573
2018/8/29,37.5417,37.5838
2018/8/30,37.626,37.2886
2018/8/31,37.2886,36.9933
2018/9/3,37.1198,36.7824
2018/9/4,36.698,36.1918
2018/9/5,36.1075,35.9809
2018/9/6,35.9388,36.1918
2018/9/7,36.3184,36.2762
2018/9/10,36.2762,34.378
2018/9/11,34.378,34.5889
2018/9/12,34.842,34.8842
2018/9/13,35.0951,34.9264
2018/9/14,35.1373,35.1373
2018/9/17,35.0108,35.0951
2018/9/18,35.0951,35.1795
2018/9/19,35.6013,35.77
2018/9/20,35.9388,36.1075
2018/9/21,36.3606,36.7402
2018/9/25,36.8246,36.7402
2018/9/26,36.698,36.8246
2018/9/27,36.698,36.4449
2018/9/28,36.3606,35.6013
2018/10/1,35.4326,35.8544
2018/10/2,35.8544,35.6013
2018/10/3,35.6013,35.0951
2018/10/4,34.8842,34.6311
2018/10/5,34.4202,34.2515
2018/10/8,34.2515,34.378
2018/10/9,34.4202,35.5169
2018/10/11,34.1671,34.0828
2018/10/12,33.914,34.378
2018/10/15,34.2937,33.7453
2018/10/16,32.4799,32.7329
2018/10/17,32.986,31.0879
2018/10/18,30.7082,30.5395
2018/10/19,30.0755,30.1599
2018/10/22,30.0755,30.2864
2018/10/23,30.2864,29.949
2018/10/24,29.6959,29.8224
2018/10/25,29.1053,28.3461
2018/10/26,28.7679,28.2617
2018/10/29,28.3039,27.7977
2018/10/30,28.0086,28.4304
2018/10/31,28.5991,29.4428
2018/11/1,29.5271,29.9068
2018/11/2,29.9068,30.0755
2018/11/5,29.7381,29.7802
2018/11/6,29.7802,29.7381
2018/11/7,29.7381,30.1177
2018/11/8,30.1177,30.1177
2018/11/9,29.9911,29.3162
2018/11/12,29.3584,29.2741
2018/11/13,28.8522,29.1053
2018/11/14,29.1053,29.7802
2018/11/15,30.0755,31.7628
2018/11/16,32.2689,34.9264
2018/11/19,35.77,35.7278
2018/11/20,35.306,34.7155
2018/11/21,34.5468,34.9264
2018/11/22,35.0108,34.0828
2018/11/23,34.1671,33.7453
2018/11/26,34.1671,34.5046
2018/11/27,34.5046,33.9562
2018/11/28,34.3358,33.7031
2018/11/29,34.0406,33.5344
2018/11/30,33.5344,33.4079
2018/12/3,33.9984,34.0828
2018/12/4,34.2515,34.6733
2018/12/5,34.0828,33.8297
2018/12/6,33.8297,32.7329
2018/12/7,32.9017,32.9439
2018/12/10,32.4799,31.6362
2018/12/11,31.8893,31.6362
2018/12/12,31.8893,32.3533
2018/12/13,32.4377,31.8471
2018/12/14,31.8471,31.1722
2018/12/17,31.2144,31.4253
2018/12/18,31.1722,31.2988
2018/12/19,31.2988,32.0159
2018/12/20,31.8471,31.2988
2018/12/21,31.2988,31.3831
2018/12/22,31.6362,31.2566
2018/12/24,31.594,31.3831
2018/12/25,31.13,30.877
2018/12/26,31.2144,30.9191
2018/12/27,31.4675,31.0879
2018/12/28,31.2144,31.0879
2019/1/2,31.4253,31.2144
2019/1/3,31.3831,31.0457
2019/1/4,30.2442,30.5395
2019/1/7,30.877,31.9737
2019/1/8,31.8893,31.594
2019/1/9,31.8471,32.058
2019/1/10,32.0159,32.3111
2019/1/11,32.3111,32.3955
2019/1/14,32.4799,32.6486
2019/1/15,32.7329,33.1126
2019/1/16,33.1548,33.4079
2019/1/17,33.7453,33.5766
2019/1/18,33.7453,33.5344
2019/1/21,33.7031,33.6609
2019/1/22,33.6609,33.0704
2019/1/23,32.8173,32.9017
2019/1/24,32.7329,33.2391
2019/1/25,33.45,33.3657
2019/1/28,33.3657,33.3235
2019/1/29,33.3657,32.9017
2019/1/30,32.7329,32.6486
2019/2/11,33.2813,32.986
2019/2/12,32.986,33.1126
2019/2/13,33.2391,33.0704
2019/2/14,33.0704,32.6908
2019/2/15,32.4799,32.058
2019/2/18,31.5519,32.2689
2019/2/19,32.3955,32.058
2019/2/20,32.1424,32.058
2019/2/21,32.058,32.1424
2019/2/22,32.3955,32.2689
2019/2/25,32.4799,32.7751
2019/2/26,33.0704,32.6064
2019/2/27,32.4799,32.3955
2019/3/4,32.3955,32.4377
2019/3/5,32.3111,32.3111
2019/3/6,32.4377,33.8297
2019/3/7,33.8297,33.0704
2019/3/8,32.9017,33.45
2019/3/11,33.5766,33.5344
2019/3/12,33.7453,33.3235
2019/3/13,33.6188,33.3657
2019/3/14,33.4922,33.0704
2019/3/15,33.0704,33.7031
2019/3/18,33.7875,34.0406
2019/3/19,34.1249,35.1373
2019/3/20,35.5591,35.3904
2019/3/21,35.0529,35.2638
2019/3/22,35.4326,34.5889
2019/3/25,34.1249,33.9984
2019/3/26,33.9984,33.2391
2019/3/27,33.2391,33.3657
2019/3/28,33.6609,33.1969
2019/3/29,33.2391,33.3657
2019/4/1,33.45,34.1249
2019/4/2,34.2937,33.9984
2019/4/3,34.1671,34.0406
2019/4/8,34.2937,34.4624
2019/4/9,34.5889,34.6311
2019/4/10,34.6733,35.0108
2019/4/11,35.1373,34.5889
2019/4/12,34.9264,34.5889
2019/4/15,35.9809,35.3904
2019/4/16,35.9388,35.9388
2019/4/17,36.4449,36.8667
2019/4/18,36.6137,36.4449
2019/4/19,36.4871,37.5417
2019/4/22,38.1322,37.2464
2019/4/23,37.2886,36.9089
2019/4/24,37.1198,36.4449
2019/4/25,36.9511,37.2042
2019/4/26,36.9089,36.9511
2019/4/29,37.162,36.4449
2019/4/30,36.7824,37.2042
2019/5/2,37.162,38.554
2019/5/3,38.554,37.9635
2019/5/6,37.5417,36.7402
2019/5/7,37.1198,37.2886
2019/5/8,36.6137,36.2762
2019/5/9,36.2762,35.8966
2019/5/10,36.1075,35.2638
2019/5/13,35.2638,35.0951
2019/5/14,32.986,34.7998
2019/5/15,34.9686,35.8544
2019/5/16,36.0231,36.1075
2019/5/17,36.4871,36.1497
2019/5/20,36.8667,36.2762
2019/5/21,36.1497,36.2762
2019/5/22,36.6137,36.4449
2019/5/23,36.3606,36.2762
2019/5/24,36.2762,36.1075
2019/5/27,36.1918,36.1497
2019/5/28,36.2762,36.8667
2019/5/29,36.8667,36.8667
2019/5/30,36.9933,36.9511
2019/5/31,36.9933,36.8667
2019/6/3,36.7824,36.1918
2019/6/4,36.1918,36.0231
2019/6/5,36.2762,35.8544
2019/6/6,35.8544,35.5169
2019/6/10,35.5591,34.8842
2019/6/11,34.9264,34.5046
2019/6/12,34.5468,35.0951
2019/6/13,35.2638,35.306
2019/6/14,35.306,35.1795
2019/6/17,35.1795,35.3904
2019/6/18,36.3184,36.2762
2019/6/19,36.7402,36.5293
2019/6/20,36.698,36.7402
2019/6/21,36.8667,37.2042
2019/6/24,37.3729,37.3307
2019/6/25,37.4151,37.1198
2019/6/26,36.9933,37.4995
2019/6/27,37.626,37.9213
2019/6/28,38.0478,37.8791
2019/7/1,38.0057,37.7526
2019/7/2,37.9635,38.7227
2019/7/3,38.7649,38.1744
2019/7/4,38.3009,38.6384
2019/7/5,38.6384,38.6806
2019/7/8,38.3853,37.4573
2019/7/9,37.7947,38.3853
2019/7/10,38.6384,38.4275
2019/7/11,38.8071,39.6507
2019/7/12,39.6507,39.6929
2019/7/15,39.6086,39.6507
2019/7/16,39.9038,39.7351
2019/7/17,39.946,40.1569
2019/7/18,40.1569,40.2413
2019/7/19,40.635,40.0226
2019/7/22,40.0226,40.2413
2019/7/23,40.3725,39.9351
2019/7/24,39.9351,38.9728
2019/7/25,39.0166,39.8039
2019/7/26,39.8039,40.3725
2019/7/29,40.3725,40.5912
2019/7/30,40.5037,40.0226
2019/7/31,40.0226,40.0226
2019/8/1,39.8476,39.0603
2019/8/2,38.9291,39.1915
2019/8/5,39.3227,38.6229
2019/8/6,38.4042,38.6229
2019/8/7,38.9291,38.6229
2019/8/8,38.7979,38.7541
2019/8/12,38.7541,38.3167
2019/8/13,38.3167,38.1855
2019/8/14,38.3167,37.7043
2019/8/15,37.3544,36.6108
2019/8/16,37.2669,38.1855
2019/8/19,38.6229,38.4042
2019/8/20,38.4042,38.8853
2019/8/21,38.8853,39.1478
2019/8/22,39.1915,39.5414
2019/8/23,39.5414,39.3227
2019/8/26,38.9291,39.0166
2019/8/27,39.1478,38.6229
2019/8/28,38.9728,40.1101
2019/8/29,40.3725,40.2413
2019/8/30,40.5912,39.7164
2019/9/2,40.46,41.3785
2019/9/3,41.641,40.635
2019/9/4,40.5912,40.6787
2019/9/5,41.0724,40.7662
2019/9/6,41.0724,40.1538
2019/9/9,40.1538,39.4977
2019/9/10,39.6289,40.3725
2019/9/11,40.7662,41.816
2019/9/12,42.0347,42.2534
2019/9/16,42.2096,42.5158
2019/9/17,42.647,42.9095
2019/9/18,42.9095,43.0407
2019/9/19,43.5218,43.7405
2019/9/20,43.9155,42.4721
2019/9/23,42.4283,42.0347
