年月日,開盤價(元),收盤價(元)
2018/1/2,34.2893,34.1589
2018/1/3,34.2241,34.0937
2018/1/4,34.1589,34.2241
2018/1/5,34.2241,34.4849
2018/1/8,34.4849,34.5501
2018/1/9,34.5501,34.6152
2018/1/10,34.6152,34.6804
2018/1/11,34.6804,34.2893
2018/1/12,34.2893,34.6804
2018/1/15,34.7456,34.6804
2018/1/16,34.6152,34.876
2018/1/17,34.8108,35.1368
2018/1/18,35.1368,35.1368
2018/1/19,35.0064,35.1368
2018/1/22,35.1368,35.2671
2018/1/23,35.2019,35.2671
2018/1/24,35.2671,35.2019
2018/1/25,35.2019,35.2019
2018/1/26,35.0716,35.0716
2018/1/29,35.0716,34.876
2018/1/30,34.8108,34.6152
2018/1/31,34.5501,34.7456
2018/2/1,34.7456,34.6804
2018/2/2,34.9412,34.876
2018/2/5,34.5501,34.6804
2018/2/6,34.4197,33.833
2018/2/7,33.833,33.7678
2018/2/8,33.833,34.6804
2018/2/9,33.8982,34.1589
2018/2/12,34.3545,34.4197
2018/2/21,34.6804,34.8108
2018/2/22,34.6804,34.4197
2018/2/23,34.5501,34.6152
2018/2/26,34.6152,34.7456
2018/2/27,35.0716,35.0716
2018/3/1,35.0064,34.8108
2018/3/2,34.6152,34.5501
2018/3/5,34.5501,34.2893
2018/3/6,34.4849,34.4849
2018/3/7,34.4849,34.3545
2018/3/8,34.6152,34.6152
2018/3/9,34.6152,35.2671
2018/3/12,35.2671,35.0716
2018/3/13,35.0716,35.2671
2018/3/14,35.2671,35.2019
2018/3/15,35.0716,35.0716
2018/3/16,35.0716,34.6152
2018/3/19,34.876,35.0064
2018/3/20,34.8108,35.0064
2018/3/21,35.0716,35.0064
2018/3/22,35.0716,35.1368
2018/3/23,34.7456,35.1368
2018/3/26,34.876,35.1368
2018/3/27,35.5931,35.7235
2018/3/28,35.7886,35.7235
2018/3/29,35.7886,35.7886
2018/3/30,35.8538,35.9842
2018/3/31,35.9842,35.8538
2018/4/2,35.919,36.245
2018/4/3,36.1146,36.1146
2018/4/9,36.245,36.1146
2018/4/10,36.1146,36.0494
2018/4/11,36.0494,36.3102
2018/4/12,36.245,36.4405
2018/4/13,36.5057,36.4405
2018/4/16,36.5057,36.8317
2018/4/17,36.8317,36.6361
2018/4/18,36.7665,36.5709
2018/4/19,36.5057,36.5057
2018/4/20,36.6361,36.245
2018/4/23,36.3102,36.3753
2018/4/24,36.3753,35.9842
2018/4/25,35.7886,35.8538
2018/4/26,35.919,35.5931
2018/4/27,35.7235,36.0494
2018/4/30,36.1798,36.4405
2018/5/2,36.4405,36.5057
2018/5/3,36.245,36.3102
2018/5/4,36.1798,36.1146
2018/5/7,35.9842,36.1146
2018/5/8,36.3102,36.3102
2018/5/9,36.3102,36.1798
2018/5/10,36.3102,36.3102
2018/5/11,35.9842,35.8538
2018/5/14,36.5709,37.0924
2018/5/15,37.2228,37.1576
2018/5/16,37.288,37.0272
2018/5/17,37.1576,37.2228
2018/5/18,37.2228,37.4184
2018/5/21,37.4836,37.8095
2018/5/22,37.8095,37.8095
2018/5/23,37.8095,37.5487
2018/5/24,37.5487,37.4836
2018/5/25,37.3532,37.5487
2018/5/28,37.6791,37.4836
2018/5/29,37.4836,37.7443
2018/5/30,37.6139,37.0924
2018/5/31,37.1576,37.9399
2018/6/1,37.8747,38.0703
